ID;Block;Duration;Aligned;MasksN;Target;Event;Time;SimCount
s04;8;120;1;1;1;0;50807;1
s04;8;120;1;1;0;0;50831;1
s04;8;120;1;1;0;1;51101;1
s04;8;120;1;1;2;1;51148;1
s04;8;120;1;1;1;1;51160;1
s04;8;120;1;1;1;0;56055;1
s04;8;120;1;1;2;0;56113;1
s04;8;120;1;1;0;0;56125;1
s04;8;120;1;1;0;1;56478;1
s04;8;120;1;1;2;1;56524;1
s04;8;120;1;1;1;1;56537;1
s04;8;120;1;1;1;0;65066;1
s04;8;120;1;1;1;1;65337;1
s04;8;120;1;1;1;0;67172;1
s04;8;120;1;1;2;0;67219;1
s04;8;120;1;1;2;1;67501;1
s04;8;120;1;1;1;1;67513;1
s04;8;120;1;1;2;0;68854;1
s04;8;120;1;1;1;0;68878;1
s04;8;120;1;1;0;0;68901;1
s04;8;120;1;1;0;1;69172;1
s04;8;120;1;1;2;1;69207;1
s04;8;120;1;1;1;1;69219;1
s04;8;120;1;1;2;0;71501;1
s04;8;120;1;1;2;1;71760;1
s04;8;120;1;1;2;0;74359;1
s04;8;120;1;1;1;0;74371;1
s04;8;120;1;1;0;0;74395;1
s04;8;120;1;1;0;1;74631;1
s04;8;120;1;1;2;1;74666;1
s04;8;120;1;1;1;1;74678;1
s04;8;120;1;1;2;0;80818;1
s04;8;120;1;1;1;0;80842;1
s04;8;120;1;1;0;0;80865;1
s04;8;120;1;1;0;1;81089;1
s04;8;120;1;1;2;1;81136;1
s04;8;120;1;1;1;1;81147;1
s04;8;120;1;1;2;0;85559;1
s04;8;120;1;1;1;0;85583;1
s04;8;120;1;1;0;0;85606;1
s04;8;120;1;1;0;1;85877;1
s04;8;120;1;1;2;1;85912;1
s04;8;120;1;1;1;1;85924;1
s04;8;120;1;1;2;0;92959;1
s04;8;120;1;1;0;0;92982;1
s04;8;120;1;1;2;1;93253;1
s04;8;120;1;1;0;1;93265;1
s04;8;120;1;1;0;0;97500;1
s04;8;120;1;1;0;1;97724;1
s04;8;120;1;1;0;0;114652;1
s04;8;120;1;1;0;1;114876;1
s04;8;120;1;1;2;0;115335;1
s04;8;120;1;1;2;1;115629;1
s04;8;120;1;1;1;0;116759;1
s04;8;120;1;1;0;0;116782;1
s04;8;120;1;1;2;0;116817;1
s04;8;120;1;1;0;1;117111;1
s04;8;120;1;1;2;1;117146;1
s04;8;120;1;1;1;1;117158;1
s04;8;120;1;1;2;0;119594;1
s04;8;120;1;1;2;1;119888;1
s05;1;30;0;1;1;0;5511;0
s05;1;30;0;1;1;1;6261;0
s05;1;30;0;1;1;0;8993;0
s05;1;30;0;1;1;1;10743;0
s05;1;30;0;1;0;0;12309;0
s05;1;30;0;1;2;0;13358;0
s05;1;30;0;1;2;1;13574;0
s05;1;30;0;1;0;1;13591;0
s05;1;30;0;1;2;0;15341;0
s05;1;30;0;1;1;0;15374;0
s05;1;30;0;1;0;0;15391;0
s05;1;30;0;1;2;1;15841;0
s05;1;30;0;1;1;1;15874;0
s05;1;30;0;1;0;1;15891;0
s05;1;30;0;1;0;0;18123;0
s05;1;30;0;1;2;0;18140;0
s05;1;30;0;1;1;0;18173;0
s05;1;30;0;1;2;1;18439;0
s05;1;30;0;1;1;1;18456;0
s05;1;30;0;1;0;1;18473;0
s05;1;30;0;1;2;0;20439;0
s05;1;30;0;1;0;0;20455;0
s05;1;30;0;1;1;0;20472;0
s05;1;30;0;1;2;1;20922;0
s05;1;30;0;1;0;1;20955;0
s05;1;30;0;1;0;0;20988;0
s05;1;30;0;1;0;1;21122;0
s05;1;30;0;1;1;1;21155;0
s05;1;30;0;1;1;0;23537;0
s05;1;30;0;1;0;0;24554;0
s05;1;30;0;1;2;0;25203;0
s05;1;30;0;1;0;1;25521;0
s05;1;30;0;1;1;1;25537;0
s05;1;30;0;1;2;1;25554;0
s05;2;30;1;3;0;0;5714;0
s05;2;30;1;3;0;1;5931;0
s05;2;30;1;3;1;0;8913;0
s05;2;30;1;3;0;0;8946;0
s05;2;30;1;3;2;0;8979;0
s05;2;30;1;3;2;1;9680;0
s05;2;30;1;3;1;1;9696;0
s05;2;30;1;3;0;1;9713;0
s05;2;30;1;3;2;0;12478;0
s05;2;30;1;3;1;0;12495;0
s05;2;30;1;3;0;0;12528;0
s05;2;30;1;3;2;1;13161;0
s05;2;30;1;3;0;1;13178;0
s05;2;30;1;3;1;1;13194;0
s05;2;30;1;3;0;0;16077;0
s05;2;30;1;3;1;0;16094;0
s05;2;30;1;3;1;1;16943;0
s05;2;30;1;3;0;1;16960;0
s05;2;30;1;3;1;0;18926;0
s05;2;30;1;3;2;0;18959;0
s05;2;30;1;3;0;0;18975;0
s05;2;30;1;3;2;1;20141;0
s05;2;30;1;3;0;1;20308;0
s05;2;30;1;3;1;1;20325;0
s05;2;30;1;3;2;0;27322;0
s05;2;30;1;3;1;0;27356;0
s05;2;30;1;3;0;0;28273;0
s05;2;30;1;3;2;1;28589;0
s05;2;30;1;3;1;1;28605;0
s05;2;30;1;3;0;1;28639;0
s05;2;30;1;3;1;0;29272;0
s05;2;30;1;3;1;1;29873;0
s05;3;30;0;3;2;0;7036;0
s05;3;30;0;3;1;0;7069;0
s05;3;30;0;3;2;1;7935;0
s05;3;30;0;3;1;1;7952;0
s05;3;30;0;3;0;0;10068;0
s05;3;30;0;3;1;0;10267;0
s05;3;30;0;3;2;0;10651;0
s05;3;30;0;3;2;1;11984;0
s05;3;30;0;3;0;1;12051;0
s05;3;30;0;3;1;1;12067;0
s05;3;30;0;3;2;0;14500;0
s05;3;30;0;3;0;0;14550;0
s05;3;30;0;3;2;1;15416;0
s05;3;30;0;3;0;1;15433;0
s05;3;30;0;3;1;0;16449;0
s05;3;30;0;3;1;1;17332;0
s05;3;30;0;3;0;0;23763;0
s05;3;30;0;3;1;0;23779;0
s05;3;30;0;3;2;0;24430;0
s05;3;30;0;3;2;1;25846;0
s05;3;30;0;3;1;1;25862;0
s05;3;30;0;3;0;1;25879;0
s05;3;30;0;3;2;0;27694;0
s05;3;30;0;3;0;0;27728;0
s05;3;30;0;3;1;0;27745;0
s05;3;30;0;3;2;1;27762;0
s05;3;30;0;3;1;1;28012;0
s05;3;30;0;3;0;1;28061;0
s05;4;30;1;1;1;0;6571;0
s05;4;30;1;1;0;0;6604;0
s05;4;30;1;1;1;1;7670;0
s05;4;30;1;1;0;1;8104;0
s05;4;30;1;1;2;0;10820;0
s05;4;30;1;1;1;0;10836;0
s05;4;30;1;1;0;0;10853;0
s05;4;30;1;1;2;1;11085;0
s05;4;30;1;1;1;1;11120;0
s05;4;30;1;1;0;1;11136;0
s05;4;30;1;1;1;0;12652;0
s05;4;30;1;1;2;0;12668;0
s05;4;30;1;1;0;0;12685;0
s05;4;30;1;1;2;1;13052;0
s05;4;30;1;1;1;1;13069;0
s05;4;30;1;1;0;1;13085;0
s05;4;30;1;1;1;0;14968;0
s05;4;30;1;1;2;0;15001;0
s05;4;30;1;1;0;0;15018;0
s05;4;30;1;1;2;1;15784;0
s05;4;30;1;1;1;1;15801;0
s05;4;30;1;1;0;1;15818;0
s05;4;30;1;1;1;0;19249;0
s05;4;30;1;1;2;0;19433;0
s05;4;30;1;1;2;1;19849;0
s05;4;30;1;1;1;1;19866;0
s05;4;30;1;1;0;0;22398;0
s05;4;30;1;1;1;0;22582;0
s05;4;30;1;1;2;0;23531;0
s05;4;30;1;1;2;1;23981;0
s05;4;30;1;1;1;1;23998;0
s05;4;30;1;1;0;1;24047;0
s05;4;30;1;1;2;0;27063;0
s05;4;30;1;1;1;0;27129;0
s05;4;30;1;1;1;1;27396;0
s05;4;30;1;1;2;1;27413;0
s05;5;120;0;1;0;0;4855;2
s05;5;120;0;1;1;0;4973;2
s05;5;120;0;1;1;1;5405;2
s05;5;120;0;1;0;1;5422;2
s05;5;120;0;1;0;0;8171;2
s05;5;120;0;1;1;0;8305;2
s05;5;120;0;1;1;1;9570;2
s05;5;120;0;1;0;1;9587;2
s05;5;120;0;1;1;0;11370;1
s05;5;120;0;1;1;1;12470;1
s05;5;120;0;1;0;0;14086;2
s05;5;120;0;1;1;0;14119;2
s05;5;120;0;1;2;0;14252;1
s05;5;120;0;1;2;1;14818;3
s05;5;120;0;1;1;1;14835;3
s05;5;120;0;1;0;1;14852;3
s05;5;120;0;1;2;0;16451;3
s05;5;120;0;1;1;0;16468;3
s05;5;120;0;1;0;0;16501;3
s05;5;120;0;1;1;1;17102;3
s05;5;120;0;1;2;1;17118;3
s05;5;120;0;1;0;1;17135;3
s05;5;120;0;1;0;0;22616;2
s05;5;120;0;1;1;0;22732;2
s05;5;120;0;1;0;1;22815;1
s05;5;120;0;1;1;1;22849;1
s05;5;120;0;1;1;0;24765;1
s05;5;120;0;1;0;0;25248;1
s05;5;120;0;1;1;1;25348;2
s05;5;120;0;1;0;1;25366;2
s05;5;120;0;1;1;0;26697;1
s05;5;120;0;1;1;1;26747;1
s05;5;120;0;1;1;0;26848;2
s05;5;120;0;1;0;0;26897;2
s05;5;120;0;1;1;1;26947;2
s05;5;120;0;1;0;1;26980;2
s05;5;120;0;1;2;0;29413;3
s05;5;120;0;1;1;0;29430;3
s05;5;120;0;1;0;0;29446;3
s05;5;120;0;1;1;1;30446;3
s05;5;120;0;1;2;1;30463;3
s05;5;120;0;1;0;1;30479;3
s05;5;120;0;1;2;0;32912;3
s05;5;120;0;1;1;0;32945;3
s05;5;120;0;1;0;0;32962;3
s05;5;120;0;1;1;1;33146;3
s05;5;120;0;1;2;1;33162;3
s05;5;120;0;1;0;1;33179;3
s05;5;120;0;1;1;0;34694;1
s05;5;120;0;1;1;1;35011;1
s05;5;120;0;1;2;0;36345;1
s05;5;120;0;1;1;0;36360;2
s05;5;120;0;1;0;0;36377;2
s05;5;120;0;1;0;1;36610;3
s05;5;120;0;1;2;1;36627;3
s05;5;120;0;1;1;1;36644;3
s05;5;120;0;1;2;0;37327;3
s05;5;120;0;1;1;0;37344;3
s05;5;120;0;1;0;0;37377;3
s05;5;120;0;1;2;1;37677;3
s05;5;120;0;1;1;1;37693;3
s05;5;120;0;1;0;1;37710;3
s05;5;120;0;1;0;0;39159;1
s05;5;120;0;1;0;1;39793;1
s05;5;120;0;1;2;0;41792;3
s05;5;120;0;1;1;0;41825;3
s05;5;120;0;1;0;0;41842;3
s05;5;120;0;1;2;1;42342;3
s05;5;120;0;1;1;1;42358;3
s05;5;120;0;1;0;1;42375;3
s05;5;120;0;1;0;0;44624;1
s05;5;120;0;1;0;1;45440;1
s05;5;120;0;1;2;0;48173;3
s05;5;120;0;1;1;0;48206;3
s05;5;120;0;1;0;0;48223;3
s05;5;120;0;1;2;1;48572;3
s05;5;120;0;1;1;1;48589;3
s05;5;120;0;1;0;1;48605;3
s05;5;120;0;1;2;0;50572;3
s05;5;120;0;1;1;0;50605;3
s05;5;120;0;1;0;0;50639;3
s05;5;120;0;1;2;1;51155;3
s05;5;120;0;1;1;1;51172;3
s05;5;120;0;1;0;1;51188;3
s05;5;120;0;1;2;0;53804;3
s05;5;120;0;1;1;0;53837;3
s05;5;120;0;1;0;0;53854;3
s05;5;120;0;1;2;1;54320;3
s05;5;120;0;1;1;1;54337;3
s05;5;120;0;1;0;1;54354;3
s05;5;120;0;1;0;0;58035;1
s05;5;120;0;1;0;1;58485;1
s05;5;120;0;1;1;0;60085;1
s05;5;120;0;1;1;1;60635;1
s05;5;120;0;1;2;0;61601;3
s05;5;120;0;1;1;0;61635;3
s05;5;120;0;1;0;0;61651;3
s05;5;120;0;1;2;1;62201;3
s05;5;120;0;1;1;1;62234;3
s05;5;120;0;1;0;1;62251;3
s05;5;120;0;1;0;0;63901;1
s05;5;120;0;1;1;0;64066;1
s05;5;120;0;1;1;1;64767;2
s05;5;120;0;1;0;1;64783;2
s05;5;120;0;1;2;0;65966;1
s05;5;120;0;1;2;1;66599;1
s05;5;120;0;1;1;0;68231;1
s05;5;120;0;1;1;1;68565;1
s05;5;120;0;1;2;0;69364;3
s05;5;120;0;1;1;0;69382;3
s05;5;120;0;1;0;0;69432;3
s05;5;120;0;1;2;1;69998;3
s05;5;120;0;1;1;1;70031;3
s05;5;120;0;1;0;1;70048;3
s05;5;120;0;1;0;0;71247;1
s05;5;120;0;1;0;1;71847;1
s05;5;120;0;1;1;0;73529;1
s05;5;120;0;1;2;0;73763;1
s05;5;120;0;1;0;0;74180;1
s05;5;120;0;1;2;1;74663;3
s05;5;120;0;1;1;1;74680;3
s05;5;120;0;1;0;1;74696;3
s05;5;120;0;1;1;0;76445;1
s05;5;120;0;1;1;1;76979;1
s05;5;120;0;1;1;0;78178;1
s05;5;120;0;1;2;0;78428;1
s05;5;120;0;1;2;1;78628;2
s05;5;120;0;1;1;1;78645;2
s05;5;120;0;1;1;0;80077;2
s05;5;120;0;1;0;0;80094;2
s05;5;120;0;1;1;1;80277;1
s05;5;120;0;1;0;1;80311;1
s05;5;120;0;1;2;0;81610;3
s05;5;120;0;1;1;0;81627;3
s05;5;120;0;1;0;0;81660;3
s05;5;120;0;1;2;1;82076;3
s05;5;120;0;1;0;1;82093;3
s05;5;120;0;1;1;1;82109;3
s05;5;120;0;1;0;0;86508;1
s05;5;120;0;1;1;0;86658;1
s05;5;120;0;1;1;1;87624;2
s05;5;120;0;1;0;1;87641;2
s05;5;120;0;1;2;0;89807;2
s05;5;120;0;1;1;0;89891;2
s05;5;120;0;1;0;0;90273;1
s05;5;120;0;1;2;1;90906;3
s05;5;120;0;1;0;1;90923;3
s05;5;120;0;1;1;1;90939;3
s05;5;120;0;1;2;0;92556;2
s05;5;120;0;1;0;0;92589;2
s05;5;120;0;1;1;0;93539;1
s05;5;120;0;1;2;1;94056;3
s05;5;120;0;1;1;1;94072;3
s05;5;120;0;1;0;1;94089;3
s05;5;120;0;1;1;0;98437;2
s05;5;120;0;1;2;0;98504;2
s05;5;120;0;1;2;1;98604;1
s05;5;120;0;1;0;0;98703;2
s05;5;120;0;1;2;0;98754;2
s05;5;120;0;1;2;1;99070;3
s05;5;120;0;1;1;1;99087;3
s05;5;120;0;1;0;1;99104;3
s05;5;120;0;1;1;0;100253;1
s05;5;120;0;1;2;0;100687;1
s05;5;120;0;1;2;1;100886;1
s05;5;120;0;1;0;0;100919;1
s05;5;120;0;1;1;1;101886;2
s05;5;120;0;1;0;1;101902;2
s05;5;120;0;1;1;0;106018;1
s05;5;120;0;1;1;1;106251;1
s05;5;120;0;1;0;0;107650;1
s05;5;120;0;1;0;1;108450;1
s05;5;120;0;1;1;0;110732;1
s05;5;120;0;1;1;1;110949;1
s05;5;120;0;1;1;0;112132;1
s05;5;120;0;1;1;1;112698;1
s05;5;120;0;1;1;0;113614;2
s05;5;120;0;1;0;0;113647;2
s05;5;120;0;1;2;0;113831;1
s05;5;120;0;1;2;1;114515;3
s05;5;120;0;1;1;1;114548;3
s05;5;120;0;1;0;1;114564;3
s05;5;120;0;1;2;0;117213;3
s05;5;120;0;1;1;0;117229;3
s05;5;120;0;1;0;0;117246;3
s05;5;120;0;1;2;1;117613;3
s05;5;120;0;1;1;1;117630;3
s05;5;120;0;1;0;1;117646;3
s05;6;120;1;3;1;0;4321;1
s05;6;120;1;3;1;1;5737;1
s05;6;120;1;3;0;0;7953;1
s05;6;120;1;3;2;0;8153;1
s05;6;120;1;3;2;1;8536;2
s05;6;120;1;3;0;1;8552;2
s05;6;120;1;3;0;0;10285;1
s05;6;120;1;3;2;0;10452;1
s05;6;120;1;3;2;1;10735;2
s05;6;120;1;3;0;1;10768;2
s05;6;120;1;3;1;0;11202;2
s05;6;120;1;3;0;0;11235;2
s05;6;120;1;3;0;1;11634;2
s05;6;120;1;3;1;1;11651;2
s05;6;120;1;3;1;0;14300;1
s05;6;120;1;3;2;0;14600;1
s05;6;120;1;3;1;1;15084;2
s05;6;120;1;3;2;1;15117;2
s05;6;120;1;3;1;0;16583;3
s05;6;120;1;3;0;0;16632;3
s05;6;120;1;3;2;0;16649;3
s05;6;120;1;3;1;1;17849;3
s05;6;120;1;3;2;1;17866;3
s05;6;120;1;3;0;1;17882;3
s05;6;120;1;3;1;0;19381;1
s05;6;120;1;3;0;0;19632;1
s05;6;120;1;3;1;1;20248;2
s05;6;120;1;3;0;1;20264;2
s05;6;120;1;3;2;0;23563;3
s05;6;120;1;3;1;0;23614;3
s05;6;120;1;3;0;0;23630;3
s05;6;120;1;3;2;1;24313;3
s05;6;120;1;3;1;1;24330;3
s05;6;120;1;3;0;1;24346;3
s05;6;120;1;3;2;0;26179;3
s05;6;120;1;3;1;0;26196;3
s05;6;120;1;3;0;0;26213;3
s05;6;120;1;3;1;1;26446;1
s05;6;120;1;3;1;0;27246;1
s05;6;120;1;3;2;1;27428;1
s05;6;120;1;3;1;1;27795;2
s05;6;120;1;3;0;1;27812;2
s05;6;120;1;3;0;0;31094;1
s05;6;120;1;3;0;1;31310;1
s05;6;120;1;3;1;0;31344;1
s05;6;120;1;3;2;0;31527;1
s05;6;120;1;3;0;0;32177;1
s05;6;120;1;3;2;1;32327;1
s05;6;120;1;3;1;1;32377;1
s05;6;120;1;3;0;1;32426;1
s05;6;120;1;3;0;0;35758;3
s05;6;120;1;3;2;0;35776;3
s05;6;120;1;3;1;0;35793;3
s05;6;120;1;3;2;1;36342;3
s05;6;120;1;3;1;1;36376;3
s05;6;120;1;3;0;1;36392;3
s05;6;120;1;3;2;0;38358;1
s05;6;120;1;3;1;0;38608;1
s05;6;120;1;3;2;1;39108;2
s05;6;120;1;3;1;1;39141;2
s05;6;120;1;3;2;0;41140;3
s05;6;120;1;3;1;0;41157;3
s05;6;120;1;3;0;0;41190;3
s05;6;120;1;3;2;1;41640;3
s05;6;120;1;3;1;1;41657;3
s05;6;120;1;3;0;1;41673;3
s05;6;120;1;3;0;0;46039;2
s05;6;120;1;3;1;0;46072;2
s05;6;120;1;3;2;0;46322;1
s05;6;120;1;3;2;1;46588;1
s05;6;120;1;3;1;1;46921;2
s05;6;120;1;3;0;1;46938;2
s05;6;120;1;3;0;0;49303;2
s05;6;120;1;3;1;0;49420;2
s05;6;120;1;3;2;0;49487;1
s05;6;120;1;3;2;1;50436;3
s05;6;120;1;3;1;1;50454;3
s05;6;120;1;3;0;1;50470;3
s05;6;120;1;3;0;0;54169;1
s05;6;120;1;3;2;0;54851;1
s05;6;120;1;3;2;1;55435;2
s05;6;120;1;3;0;1;55452;2
s05;6;120;1;3;1;0;56501;1
s05;6;120;1;3;0;0;56934;1
s05;6;120;1;3;1;1;57484;2
s05;6;120;1;3;0;1;57501;2
s05;6;120;1;3;0;0;58917;1
s05;6;120;1;3;1;0;59067;1
s05;6;120;1;3;2;0;59283;1
s05;6;120;1;3;2;1;60150;3
s05;6;120;1;3;1;1;60167;3
s05;6;120;1;3;0;1;60183;3
s05;6;120;1;3;0;0;62715;2
s05;6;120;1;3;1;0;62782;2
s05;6;120;1;3;2;0;62881;1
s05;6;120;1;3;2;1;63482;3
s05;6;120;1;3;1;1;63515;3
s05;6;120;1;3;0;1;63532;3
s05;6;120;1;3;2;0;65731;1
s05;6;120;1;3;1;0;66314;1
s05;6;120;1;3;0;0;66713;1
s05;6;120;1;3;2;1;66847;2
s05;6;120;1;3;1;1;66880;2
s05;6;120;1;3;0;1;66914;1
s05;6;120;1;3;0;0;68929;1
s05;6;120;1;3;1;0;69113;1
s05;6;120;1;3;1;1;69313;2
s05;6;120;1;3;0;1;69330;2
s05;6;120;1;3;1;0;72728;1
s05;6;120;1;3;2;0;72912;1
s05;6;120;1;3;1;1;73711;2
s05;6;120;1;3;2;1;73728;2
s05;6;120;1;3;0;0;74294;1
s05;6;120;1;3;0;1;74911;1
s05;6;120;1;3;0;0;77226;1
s05;6;120;1;3;1;0;77410;1
s05;6;120;1;3;2;0;77559;1
s05;6;120;1;3;2;1;78210;3
s05;6;120;1;3;1;1;78226;3
s05;6;120;1;3;0;1;78243;3
s05;6;120;1;3;2;0;80508;2
s05;6;120;1;3;1;0;80558;2
s05;6;120;1;3;0;0;80709;1
s05;6;120;1;3;0;1;81108;3
s05;6;120;1;3;2;1;81125;3
s05;6;120;1;3;1;1;81141;3
s05;6;120;1;3;0;0;83090;2
s05;6;120;1;3;1;0;83224;2
s05;6;120;1;3;2;0;83291;1
s05;6;120;1;3;2;1;83674;3
s05;6;120;1;3;1;1;83708;3
s05;6;120;1;3;0;1;83724;3
s05;6;120;1;3;0;0;86157;2
s05;6;120;1;3;1;0;86273;2
s05;6;120;1;3;2;0;86356;1
s05;6;120;1;3;2;1;86939;2
s05;6;120;1;3;1;1;86956;2
s05;6;120;1;3;0;1;86990;1
s05;6;120;1;3;2;0;88789;1
s05;6;120;1;3;1;0;88939;1
s05;6;120;1;3;2;1;89688;2
s05;6;120;1;3;1;1;89721;2
s05;6;120;1;3;2;0;93503;1
s05;6;120;1;3;2;1;94070;1
s05;6;120;1;3;1;0;94303;2
s05;6;120;1;3;2;0;94403;2
s05;6;120;1;3;2;1;94537;1
s05;6;120;1;3;1;1;94870;1
s05;6;120;1;3;2;0;95070;2
s05;6;120;1;3;1;0;95086;2
s05;6;120;1;3;0;0;95419;1
s05;6;120;1;3;2;1;96019;3
s05;6;120;1;3;0;1;96036;3
s05;6;120;1;3;1;1;96052;3
s05;6;120;1;3;0;0;97536;1
s05;6;120;1;3;0;1;98335;1
s05;6;120;1;3;2;0;100068;3
s05;6;120;1;3;0;0;100101;3
s05;6;120;1;3;1;0;100118;3
s05;6;120;1;3;2;1;101034;3
s05;6;120;1;3;0;1;101050;3
s05;6;120;1;3;1;1;101067;3
s05;6;120;1;3;0;0;102567;1
s05;6;120;1;3;1;0;102750;1
s05;6;120;1;3;1;1;103833;1
s05;6;120;1;3;0;1;104033;1
s05;6;120;1;3;1;0;105566;1
s05;6;120;1;3;0;0;105816;1
s05;6;120;1;3;1;1;106765;2
s05;6;120;1;3;0;1;106782;2
s05;6;120;1;3;0;0;109748;2
s05;6;120;1;3;1;0;109847;2
s05;6;120;1;3;2;0;110047;1
s05;6;120;1;3;2;1;110463;1
s05;6;120;1;3;0;1;110497;2
s05;6;120;1;3;1;1;110514;2
s05;6;120;1;3;0;0;113496;1
s05;6;120;1;3;1;0;113646;2
s05;6;120;1;3;2;0;113679;2
s05;6;120;1;3;2;1;114045;3
s05;6;120;1;3;1;1;114079;3
s05;6;120;1;3;0;1;114095;3
s05;6;120;1;3;0;0;117861;1
s05;6;120;1;3;1;0;118261;1
s05;6;120;1;3;1;1;118694;2
s05;6;120;1;3;0;1;118727;2
s05;7;120;0;3;1;0;5221;1
s05;7;120;0;3;1;1;6604;1
s05;7;120;0;3;0;0;7987;1
s05;7;120;0;3;0;1;8820;1
s05;7;120;0;3;1;0;10319;1
s05;7;120;0;3;0;0;10652;1
s05;7;120;0;3;2;0;10885;1
s05;7;120;0;3;2;1;11902;3
s05;7;120;0;3;1;1;11919;3
s05;7;120;0;3;0;1;11935;3
s05;7;120;0;3;1;0;14068;1
s05;7;120;0;3;1;1;14668;1
s05;7;120;0;3;1;0;17316;3
s05;7;120;0;3;2;0;17333;3
s05;7;120;0;3;0;0;17367;3
s05;7;120;0;3;2;1;18566;2
s05;7;120;0;3;1;1;18599;2
s05;7;120;0;3;0;1;18617;1
s05;7;120;0;3;0;0;21631;1
s05;7;120;0;3;1;0;21798;1
s05;7;120;0;3;2;0;21964;1
s05;7;120;0;3;2;1;22264;1
s05;7;120;0;3;1;1;22365;2
s05;7;120;0;3;0;1;22398;2
s05;7;120;0;3;0;0;25846;1
s05;7;120;0;3;0;1;26663;1
s05;7;120;0;3;2;0;29395;3
s05;7;120;0;3;0;0;29412;3
s05;7;120;0;3;1;0;29428;3
s05;7;120;0;3;2;1;30395;3
s05;7;120;0;3;1;1;30412;3
s05;7;120;0;3;0;1;30428;3
s05;7;120;0;3;0;0;32044;1
s05;7;120;0;3;1;0;32227;1
s05;7;120;0;3;2;0;32377;1
s05;7;120;0;3;2;1;32794;3
s05;7;120;0;3;1;1;32810;3
s05;7;120;0;3;0;1;32843;3
s05;7;120;0;3;2;0;36559;2
s05;7;120;0;3;0;0;36642;2
s05;7;120;0;3;1;0;36675;1
s05;7;120;0;3;0;1;36726;1
s05;7;120;0;3;2;1;36859;2
s05;7;120;0;3;1;1;36892;2
s05;7;120;0;3;1;0;37692;3
s05;7;120;0;3;2;0;37709;3
s05;7;120;0;3;0;0;37725;3
s05;7;120;0;3;2;1;38942;3
s05;7;120;0;3;1;1;38959;3
s05;7;120;0;3;0;1;38975;3
s05;7;120;0;3;0;0;45373;2
s05;7;120;0;3;2;0;45389;2
s05;7;120;0;3;2;1;46388;2
s05;7;120;0;3;0;1;46406;2
s05;7;120;0;3;0;0;48754;1
s05;7;120;0;3;0;1;49854;1
s05;7;120;0;3;2;0;52520;3
s05;7;120;0;3;1;0;52537;3
s05;7;120;0;3;0;0;52570;3
s05;7;120;0;3;2;1;53153;3
s05;7;120;0;3;0;1;53169;3
s05;7;120;0;3;1;1;53186;3
s05;7;120;0;3;2;0;55419;3
s05;7;120;0;3;0;0;55435;3
s05;7;120;0;3;1;0;55468;3
s05;7;120;0;3;0;1;55586;1
s05;7;120;0;3;2;1;56219;1
s05;7;120;0;3;1;1;56268;1
s05;7;120;0;3;0;0;56601;1
s05;7;120;0;3;0;1;56884;1
s05;7;120;0;3;0;0;58001;1
s05;7;120;0;3;0;1;58501;1
s05;7;120;0;3;0;0;59834;1
s05;7;120;0;3;1;0;60034;1
s05;7;120;0;3;0;1;60850;2
s05;7;120;0;3;1;1;60867;2
s05;7;120;0;3;0;0;63432;1
s05;7;120;0;3;1;0;63616;2
s05;7;120;0;3;2;0;63750;2
s05;7;120;0;3;2;1;64032;3
s05;7;120;0;3;1;1;64048;3
s05;7;120;0;3;0;1;64065;3
s05;7;120;0;3;0;0;65498;3
s05;7;120;0;3;2;0;65515;3
s05;7;120;0;3;1;0;65548;3
s05;7;120;0;3;2;1;65681;3
s05;7;120;0;3;1;1;65698;3
s05;7;120;0;3;0;1;65714;3
s05;7;120;0;3;2;0;66498;2
s05;7;120;0;3;1;0;66564;2
s05;7;120;0;3;2;1;67214;2
s05;7;120;0;3;1;1;67231;2
s05;7;120;0;3;0;0;68247;2
s05;7;120;0;3;1;0;68380;2
s05;7;120;0;3;2;0;68480;1
s05;7;120;0;3;2;1;68847;3
s05;7;120;0;3;0;1;68864;3
s05;7;120;0;3;1;1;68880;3
s05;7;120;0;3;0;0;71996;2
s05;7;120;0;3;2;0;72012;2
s05;7;120;0;3;1;0;72512;1
s05;7;120;0;3;2;1;72795;3
s05;7;120;0;3;0;1;72812;3
s05;7;120;0;3;1;1;72845;3
s05;7;120;0;3;0;0;73711;1
s05;7;120;0;3;2;0;74261;1
s05;7;120;0;3;2;1;75078;2
s05;7;120;0;3;0;1;75094;2
s05;7;120;0;3;0;0;76510;1
s05;7;120;0;3;1;0;76711;1
s05;7;120;0;3;2;0;76877;1
s05;7;120;0;3;1;1;77694;3
s05;7;120;0;3;2;1;77711;3
s05;7;120;0;3;0;1;77727;3
s05;7;120;0;3;0;0;79759;3
s05;7;120;0;3;2;0;79793;3
s05;7;120;0;3;1;0;79809;3
s05;7;120;0;3;2;1;81242;3
s05;7;120;0;3;1;1;81258;3
s05;7;120;0;3;0;1;81275;3
s05;7;120;0;3;2;0;82675;1
s05;7;120;0;3;2;1;83542;1
s05;7;120;0;3;0;0;84674;1
s05;7;120;0;3;0;1;84958;1
s05;7;120;0;3;0;0;86256;1
s05;7;120;0;3;1;0;86473;1
s05;7;120;0;3;1;1;87756;1
s05;7;120;0;3;0;1;87790;1
s05;7;120;0;3;0;0;90706;1
s05;7;120;0;3;2;0;90855;1
s05;7;120;0;3;1;0;91088;1
s05;7;120;0;3;2;1;91655;3
s05;7;120;0;3;1;1;91671;3
