ID;Block;Duration;Aligned;Target;Event;Time
s04;2;120;1;0;1;105146
s04;2;120;1;2;1;105181
s04;2;120;1;2;0;108676
s04;2;120;1;0;0;108701
s04;2;120;1;2;1;108981
s04;2;120;1;0;1;108993
s04;2;120;1;2;0;111158
s04;2;120;1;1;0;111181
s04;2;120;1;0;0;111205
s04;2;120;1;2;1;111511
s04;2;120;1;1;1;111522
s04;2;120;1;0;1;111534
s04;2;120;1;0;0;115981
s04;2;120;1;0;1;116205
s05;1;120;0;2;0;3277
s05;1;120;0;0;0;3310
s05;1;120;0;1;0;3377
s05;1;120;0;1;1;3643
s05;1;120;0;1;0;3727
s05;1;120;0;2;1;5793
s05;1;120;0;1;1;5809
s05;1;120;0;0;1;5826
s05;1;120;0;2;0;9259
s05;1;120;0;0;0;9308
s05;1;120;0;2;1;10008
s05;1;120;0;0;1;10075
s05;1;120;0;0;0;14790
s05;1;120;0;1;0;15223
s05;1;120;0;1;1;16989
s05;1;120;0;0;1;17006
s05;1;120;0;0;0;20904
s05;1;120;0;0;1;21287
s05;1;120;0;0;0;21404
s05;1;120;0;0;1;22804
s05;1;120;0;2;0;26169
s05;1;120;0;1;0;26202
s05;1;120;0;0;0;26235
s05;1;120;0;2;1;27684
s05;1;120;0;1;1;27701
s05;1;120;0;0;1;27719
s05;1;120;0;2;0;30167
s05;1;120;0;1;0;30217
s05;1;120;0;0;0;30234
s05;1;120;0;2;1;31849
s05;1;120;0;1;1;31867
s05;1;120;0;0;1;31884
s05;1;120;0;2;0;35282
s05;1;120;0;1;0;35299
s05;1;120;0;0;0;35332
s05;1;120;0;2;1;36648
s05;1;120;0;1;1;36665
s05;1;120;0;0;1;36682
s05;1;120;0;1;0;39063
s05;1;120;0;0;0;39081
s05;1;120;0;1;1;40480
s05;1;120;0;0;1;40497
s05;1;120;0;2;0;42846
s05;1;120;0;0;0;42895
s05;1;120;0;2;1;44728
s05;1;120;0;0;1;44745
s05;1;120;0;1;0;47594
s05;1;120;0;2;0;49094
s05;1;120;0;0;0;49160
s05;1;120;0;2;1;50193
s05;1;120;0;0;1;50210
s05;1;120;0;1;1;50226
s05;1;120;0;2;0;52808
s05;1;120;0;1;0;52858
s05;1;120;0;0;0;52908
s05;1;120;0;1;1;54575
s05;1;120;0;2;1;54592
s05;1;120;0;0;1;54608
s05;1;120;0;2;0;56957
s05;1;120;0;0;0;57091
s05;1;120;0;2;1;59323
s05;1;120;0;0;1;59340
s05;1;120;0;2;0;62372
s05;1;120;0;1;0;64072
s05;1;120;0;1;1;64437
s05;1;120;0;2;1;64454
s05;1;120;0;2;0;67337
s05;1;120;0;1;0;69053
s05;1;120;0;1;1;69236
s05;1;120;0;2;1;69636
s05;1;120;0;1;0;71318
s05;1;120;0;1;1;71684
s05;1;120;0;2;0;72534
s05;1;120;0;1;0;72551
s05;1;120;0;0;0;72585
s05;1;120;0;1;1;74400
s05;1;120;0;2;1;74417
s05;1;120;0;0;1;74433
s05;1;120;0;2;0;77016
s05;1;120;0;1;0;77033
s05;1;120;0;0;0;77083
s05;1;120;0;2;1;78683
s05;1;120;0;1;1;78699
s05;1;120;0;0;1;78716
s05;1;120;0;2;0;81198
s05;1;120;0;1;0;81248
s05;1;120;0;1;1;83197
s05;1;120;0;2;1;83214
s05;1;120;0;1;0;87195
s05;1;120;0;0;0;88745
s05;1;120;0;0;1;88912
s05;1;120;0;1;1;88929
s05;1;120;0;0;0;89212
s05;1;120;0;0;1;89512
s05;1;120;0;2;0;90961
s05;1;120;0;0;0;90994
s05;1;120;0;2;1;92360
s05;1;120;0;0;1;92377
s05;1;120;0;2;0;94692
s05;1;120;0;0;0;94743
s05;1;120;0;1;0;94760
s05;1;120;0;2;1;96942
s05;1;120;0;1;1;96959
s05;1;120;0;0;1;96975
s05;1;120;0;2;0;99774
s05;1;120;0;1;0;99841
s05;1;120;0;0;0;99857
s05;1;120;0;2;1;101474
s05;1;120;0;1;1;101490
s05;1;120;0;0;1;101507
s05;1;120;0;2;0;105306
s05;1;120;0;1;0;105339
s05;1;120;0;0;0;105355
s05;1;120;0;2;1;107238
s05;1;120;0;1;1;107255
s05;1;120;0;0;1;107271
s05;1;120;0;2;0;110170
s05;1;120;0;0;0;110220
s05;1;120;0;1;0;110453
s05;1;120;0;1;1;112019
s05;1;120;0;2;1;112036
s05;1;120;0;2;0;112136
s05;1;120;0;1;0;112203
s05;1;120;0;2;1;112453
s05;1;120;0;1;1;112470
s05;1;120;0;0;1;112486
s05;1;120;0;0;0;115035
s05;1;120;0;0;1;116501
s05;1;120;0;0;0;117484
s05;1;120;0;0;1;117884
s05;2;120;1;1;0;4217
s05;2;120;1;1;1;5466
s05;2;120;1;1;0;7815
s05;2;120;1;0;0;7833
s05;2;120;1;2;0;7866
s05;2;120;1;1;1;9865
s05;2;120;1;2;1;9881
s05;2;120;1;0;1;9898
s05;2;120;1;2;0;12814
s05;2;120;1;1;0;12831
s05;2;120;1;0;0;12864
s05;2;120;1;2;1;14679
s05;2;120;1;1;1;14696
s05;2;120;1;0;1;14713
s05;2;120;1;2;0;16996
s05;2;120;1;1;0;17012
s05;2;120;1;2;1;19478
s05;2;120;1;1;1;19495
s05;2;120;1;2;0;23493
s05;2;120;1;1;0;23509
s05;2;120;1;2;1;25276
s05;2;120;1;1;1;25293
s05;2;120;1;2;0;28042
s05;2;120;1;1;0;28058
s05;2;120;1;0;0;28091
s05;2;120;1;2;1;30173
s05;2;120;1;1;1;30190
s05;2;120;1;0;1;30207
s05;2;120;1;2;0;33672
s05;2;120;1;1;0;33689
s05;2;120;1;0;0;33706
s05;2;120;1;1;1;34888
s05;2;120;1;0;1;34905
s05;2;120;1;2;1;34922
s05;2;120;1;1;0;38704
s05;2;120;1;2;0;39320
s05;2;120;1;2;1;39687
s05;2;120;1;1;1;39737
s05;2;120;1;1;0;40353
s05;2;120;1;2;0;40386
s05;2;120;1;2;1;40436
s05;2;120;1;1;1;41569
s05;2;120;1;1;0;43935
s05;2;120;1;0;0;43952
s05;2;120;1;2;0;43968
s05;2;120;1;2;1;45485
s05;2;120;1;1;1;45502
s05;2;120;1;0;1;45535
s05;2;120;1;2;0;48850
s05;2;120;1;1;0;48883
s05;2;120;1;0;0;48900
s05;2;120;1;2;1;50399
s05;2;120;1;1;1;50416
s05;2;120;1;0;1;50432
s05;2;120;1;2;0;54115
s05;2;120;1;0;0;54148
s05;2;120;1;2;1;56130
s05;2;120;1;0;1;56147
s05;2;120;1;1;0;58013
s05;2;120;1;2;0;58763
s05;2;120;1;0;0;58797
s05;2;120;1;2;1;60196
s05;2;120;1;1;1;60213
s05;2;120;1;0;1;60229
s05;2;120;1;1;0;63028
s05;2;120;1;0;0;64061
s05;2;120;1;1;1;64244
s05;2;120;1;0;1;65827
s05;2;120;1;2;0;69192
s05;2;120;1;1;0;69225
s05;2;120;1;2;1;71974
s05;2;120;1;1;1;71991
s05;2;120;1;2;0;75190
s05;2;120;1;1;0;75223
s05;2;120;1;0;0;75240
s05;2;120;1;2;1;76589
s05;2;120;1;1;1;76606
s05;2;120;1;0;1;76623
s05;2;120;1;2;0;79438
s05;2;120;1;1;0;79471
s05;2;120;1;2;1;80788
s05;2;120;1;1;1;81021
s05;2;120;1;1;0;82871
s05;2;120;1;1;1;83454
s05;2;120;1;2;0;84037
s05;2;120;1;1;0;84070
s05;2;120;1;0;0;84103
s05;2;120;1;2;1;85469
s05;2;120;1;1;1;85486
s05;2;120;1;0;1;85503
s05;2;120;1;2;0;87885
s05;2;120;1;1;0;87919
s05;2;120;1;0;0;87935
s05;2;120;1;2;1;89618
s05;2;120;1;1;1;89634
s05;2;120;1;0;1;89668
s05;2;120;1;2;0;92167
s05;2;120;1;1;0;92200
s05;2;120;1;1;1;92317
s05;2;120;1;0;0;92400
s05;2;120;1;2;1;93367
s05;2;120;1;0;1;93383
s05;2;120;1;1;0;96865
s05;2;120;1;1;1;99264
s05;2;120;1;2;0;102330
s05;2;120;1;0;0;102363
s05;2;120;1;0;1;103896
s05;2;120;1;2;1;103929
s05;2;120;1;2;0;106995
s05;2;120;1;1;0;107295
s05;2;120;1;1;1;108094
s05;2;120;1;2;1;108111
s05;2;120;1;1;0;110327
s05;2;120;1;1;1;111610
s05;2;120;1;2;0;112642
s05;2;120;1;1;0;112675
s05;2;120;1;0;0;112692
s05;2;120;1;2;1;114392
s05;2;120;1;1;1;114409
s05;2;120;1;0;1;114425
s05;2;120;1;1;0;117074
s05;2;120;1;2;0;117107
s05;2;120;1;0;0;117125
s05;2;120;1;1;1;118307
s05;2;120;1;2;1;118340
s05;2;120;1;0;1;118357
s06;1;120;1;1;0;3603
s06;1;120;1;2;0;3669
s06;1;120;1;0;0;3787
s06;1;120;1;1;1;6037
s06;1;120;1;2;1;6052
s06;1;120;1;0;1;6085
s06;1;120;1;2;0;9467
s06;1;120;1;2;1;11800
s06;1;120;1;1;0;13916
s06;1;120;1;2;0;13949
s06;1;120;1;0;0;14099
s06;1;120;1;1;1;15865
s06;1;120;1;2;1;15898
s06;1;120;1;0;1;15916
s06;1;120;1;1;0;18464
s06;1;120;1;2;0;18514
s06;1;120;1;0;0;18581
s06;1;120;1;2;1;20796
s06;1;120;1;1;1;20813
s06;1;120;1;0;1;20830
s06;1;120;1;1;0;23895
s06;1;120;1;0;0;24012
s06;1;120;1;1;1;25628
s06;1;120;1;0;1;25645
s06;1;120;1;1;0;28577
s06;1;120;1;2;0;28593
s06;1;120;1;0;0;28710
s06;1;120;1;2;1;30626
s06;1;120;1;1;1;30643
s06;1;120;1;0;1;30660
s06;1;120;1;2;0;34891
s06;1;120;1;0;0;35008
s06;1;120;1;2;1;37207
s06;1;120;1;0;1;37257
s06;1;120;1;2;0;41022
s06;1;120;1;2;1;43322
s06;1;120;1;1;0;47419
s06;1;120;1;1;1;49002
s06;1;120;1;1;0;51818
s06;1;120;1;2;0;51901
s06;1;120;1;0;0;51968
s06;1;120;1;2;1;53434
s06;1;120;1;0;1;53467
s06;1;120;1;1;1;53484
s06;1;120;1;1;0;57416
s06;1;120;1;0;0;57549
s06;1;120;1;1;1;59315
s06;1;120;1;0;1;59332
s06;1;120;1;1;0;62630
s06;1;120;1;2;0;62680
s06;1;120;1;0;0;62748
s06;1;120;1;2;1;64796
s06;1;120;1;1;1;64813
s06;1;120;1;0;1;64846
s06;1;120;1;1;0;68395
s06;1;120;1;2;0;68428
s06;1;120;1;0;0;68512
s06;1;120;1;2;1;70977
s06;1;120;1;1;1;71011
s06;1;120;1;0;1;71028
s06;1;120;1;1;0;73327
s06;1;120;1;0;0;73426
s06;1;120;1;1;1;75059
s06;1;120;1;0;1;75076
s06;1;120;1;1;0;77341
s06;1;120;1;1;1;78542
s06;1;120;1;1;0;81907
s06;1;120;1;2;0;81973
s06;1;120;1;0;0;82056
s06;1;120;1;2;1;83989
s06;1;120;1;1;1;84006
s06;1;120;1;0;1;84023
s06;1;120;1;1;0;86605
s06;1;120;1;1;1;87988
s06;1;120;1;1;0;90987
s06;1;120;1;1;1;93469
s06;1;120;1;1;0;96601
s06;1;120;1;0;0;96768
s06;1;120;1;2;0;96785
s06;1;120;1;2;1;98867
s06;1;120;1;1;1;98883
s06;1;120;1;0;1;98900
s06;1;120;1;1;0;101750
s06;1;120;1;2;0;101817
s06;1;120;1;2;1;104515
s06;1;120;1;1;1;104548
s06;1;120;1;1;0;107380
s06;1;120;1;2;0;107447
s06;1;120;1;0;0;107480
s06;1;120;1;2;1;110063
s06;1;120;1;0;1;110080
s06;1;120;1;1;1;110096
s06;1;120;1;1;0;113894
s06;1;120;1;2;0;113945
s06;1;120;1;0;0;114011
s06;1;120;1;2;1;116411
s06;1;120;1;1;1;116427
s06;1;120;1;0;1;116444
s06;2;120;0;1;0;3474
s06;2;120;0;0;0;3540
s06;2;120;0;1;1;5123
s06;2;120;0;0;1;5157
s06;2;120;0;1;0;7705
s06;2;120;0;2;0;7722
s06;2;120;0;0;0;7788
s06;2;120;0;1;1;9855
s06;2;120;0;2;1;9871
s06;2;120;0;0;1;9888
s06;2;120;0;2;0;13470
s06;2;120;0;2;1;15053
s06;2;120;0;1;0;18452
s06;2;120;0;2;0;18518
s06;2;120;0;0;0;18568
s06;2;120;0;2;1;21134
s06;2;120;0;1;1;21151
s06;2;120;0;0;1;21167
s06;2;120;0;1;0;23999
s06;2;120;0;2;0;24016
s06;2;120;0;0;0;24066
s06;2;120;0;1;1;26649
s06;2;120;0;0;1;26682
s06;2;120;0;2;1;26699
s06;2;120;0;1;0;29364
s06;2;120;0;2;0;29397
s06;2;120;0;0;0;29464
s06;2;120;0;1;1;31780
s06;2;120;0;2;1;31796
s06;2;120;0;0;1;31813
s06;2;120;0;2;0;33846
s06;2;120;0;2;1;35978
s06;2;120;0;1;0;39560
s06;2;120;0;2;0;39593
s06;2;120;0;1;1;41926
s06;2;120;0;2;1;41959
s06;2;120;0;2;0;43742
s06;2;120;0;0;0;43791
s06;2;120;0;0;1;46025
s06;2;120;0;2;1;46041
s06;2;120;0;1;0;49622
s06;2;120;0;2;0;49657
s06;2;120;0;0;0;49690
s06;2;120;0;1;1;51672
s06;2;120;0;2;1;51689
s06;2;120;0;0;1;51705
s06;2;120;0;1;0;55304
s06;2;120;0;2;0;55321
s06;2;120;0;1;1;57121
s06;2;120;0;2;1;57137
s06;2;120;0;2;0;60536
s06;2;120;0;1;0;60552
s06;2;120;0;0;0;60585
s06;2;120;0;1;1;62801
s06;2;120;0;2;1;62818
s06;2;120;0;0;1;62834
s06;2;120;0;1;0;66933
s06;2;120;0;1;1;68166
s06;2;120;0;2;0;71164
s06;2;120;0;1;0;71181
s06;2;120;0;0;0;71214
s06;2;120;0;1;1;72914
s06;2;120;0;2;1;72931
s06;2;120;0;0;1;72948
s06;2;120;0;1;0;75263
s06;2;120;0;2;0;75296
s06;2;120;0;0;0;75313
s06;2;120;0;1;1;76946
s06;2;120;0;2;1;76962
s06;2;120;0;0;1;76979
s06;2;120;0;0;0;79445
s06;2;120;0;0;1;82460
s06;2;120;0;1;0;85842
s06;2;120;0;2;0;85875
s06;2;120;0;0;0;85926
s06;2;120;0;1;1;87875
s06;2;120;0;2;1;87892
s06;2;120;0;0;1;87909
s06;2;120;0;1;0;90658
s06;2;120;0;2;0;90674
s06;2;120;0;2;1;93589
s06;2;120;0;1;1;93606
s06;2;120;0;1;0;96439
s06;2;120;0;1;1;98905
s06;2;120;0;1;0;102936
s06;2;120;0;0;0;103070
s06;2;120;0;1;1;105619
s06;2;120;0;0;1;105668
s06;2;120;0;2;0;106301
s06;2;120;0;2;1;107452
s06;2;120;0;1;0;109133
s06;2;120;0;0;0;109167
s06;2;120;0;2;0;109217
s06;2;120;0;1;1;111450
s06;2;120;0;2;1;111466
s06;2;120;0;0;1;111483
s06;2;120;0;1;0;114048
s06;2;120;0;2;0;114081
s06;2;120;0;0;0;114115
s06;2;120;0;1;1;115831
s06;2;120;0;2;1;115848
s06;2;120;0;0;1;115865
s06;2;120;0;1;0;119680
s06;2;120;0;1;1;120000
s07;1;120;0;2;0;4428
s07;1;120;0;1;0;4479
s07;1;120;0;0;0;4496
s07;1;120;0;1;1;4812
s07;1;120;0;2;1;4845
s07;1;120;0;0;1;4862
s07;1;120;0;2;0;8610
s07;1;120;0;1;0;8644
s07;1;120;0;0;0;8677
s07;1;120;0;1;1;11376
s07;1;120;0;2;1;11393
s07;1;120;0;0;1;11410
s07;1;120;0;2;0;14575
s07;1;120;0;1;0;14608
s07;1;120;0;0;0;14625
s07;1;120;0;1;1;16424
s07;1;120;0;2;1;16441
s07;1;120;0;0;1;16458
s07;1;120;0;2;0;19823
s07;1;120;0;1;0;19856
s07;1;120;0;0;0;19889
s07;1;120;0;2;1;21272
s07;1;120;0;1;1;21305
s07;1;120;0;0;1;21322
s07;1;120;0;1;0;25770
s07;1;120;0;1;1;27053
s07;1;120;0;0;0;29136
s07;1;120;0;0;1;31119
s07;1;120;0;1;0;35267
s07;1;120;0;0;0;35284
s07;1;120;0;1;1;36833
s07;1;120;0;0;1;36850
s07;1;120;0;2;0;39982
s07;1;120;0;0;0;40015
s07;1;120;0;2;1;42115
s07;1;120;0;0;1;42131
s07;1;120;0;2;0;45646
s07;1;120;0;1;0;45679
s07;1;120;0;2;1;47663
s07;1;120;0;1;1;47679
s07;1;120;0;0;0;50811
s07;1;120;0;0;1;52777
s07;1;120;0;2;0;56692
s07;1;120;0;1;0;56725
s07;1;120;0;0;0;56742
s07;1;120;0;1;1;58475
s07;1;120;0;2;1;58492
s07;1;120;0;0;1;58508
s07;1;120;0;2;0;62223
s07;1;120;0;1;0;62240
s07;1;120;0;2;1;64089
s07;1;120;0;1;1;64106
s07;1;120;0;2;0;67738
s07;1;120;0;1;0;67754
s07;1;120;0;0;0;67788
s07;1;120;0;1;1;69821
s07;1;120;0;2;1;69837
s07;1;120;0;0;1;69854
s07;1;120;0;2;0;73436
s07;1;120;0;1;0;73469
s07;1;120;0;0;0;73519
s07;1;120;0;1;1;75952
s07;1;120;0;2;1;75968
s07;1;120;0;0;1;75985
s07;1;120;0;2;0;79750
s07;1;120;0;1;0;79784
s07;1;120;0;0;0;79800
s07;1;120;0;2;1;81916
s07;1;120;0;1;1;81932
s07;1;120;0;0;1;81949
s07;1;120;0;0;0;85048
s07;1;120;0;0;1;86897
s07;1;120;0;2;0;89546
s07;1;120;0;0;0;89580
s07;1;120;0;1;0;89613
s07;1;120;0;2;1;91645
s07;1;120;0;0;1;91663
s07;1;120;0;1;1;91679
s07;1;120;0;2;0;94162
s07;1;120;0;1;0;94195
s07;1;120;0;0;0;94211
s07;1;120;0;1;1;95710
s07;1;120;0;2;1;95727
s07;1;120;0;0;1;95744
s07;1;120;0;2;0;99659
s07;1;120;0;0;0;99693
s07;1;120;0;2;1;101442
s07;1;120;0;0;1;101475
s07;1;120;0;1;0;105257
s07;1;120;0;1;1;107373
s07;1;120;0;2;0;109672
s07;1;120;0;0;0;109706
s07;1;120;0;1;0;109722
s07;1;120;0;0;1;112004
s07;1;120;0;1;1;112021
s07;1;120;0;2;1;112038
s07;1;120;0;2;0;116269
s07;1;120;0;1;0;116286
s07;1;120;0;2;1;117786
s07;1;120;0;1;1;117802
s07;2;120;1;1;0;4339
s07;2;120;1;0;0;4372
s07;2;120;1;1;1;6755
s07;2;120;1;0;1;6771
s07;2;120;1;2;0;10575
s07;2;120;1;0;0;10603
s07;2;120;1;1;0;10620
s07;2;120;1;2;1;12460
s07;2;120;1;1;1;12469
s07;2;120;1;0;1;12486
s07;2;120;1;2;0;15396
s07;2;120;1;1;0;15418
s07;2;120;1;2;1;17350
s07;2;120;1;1;1;17386
s07;2;120;1;0;0;20432
s07;2;120;1;0;1;22074
s07;2;120;1;2;0;24564
s07;2;120;1;1;0;24597
s07;2;120;1;0;0;24614
s07;2;120;1;1;1;26506
s07;2;120;1;0;1;26537
s07;2;120;1;2;1;26537
s07;2;120;1;2;0;29912
s07;2;120;1;1;0;29949
s07;2;120;1;0;0;29963
s07;2;120;1;0;1;32459
s07;2;120;1;1;1;32459
s07;2;120;1;2;1;32462
s07;2;120;1;2;0;35632
s07;2;120;1;2;1;37760
s07;2;120;1;2;0;41474
s07;2;120;1;1;0;41506
s07;2;120;1;0;0;41524
s07;2;120;1;2;1;43631
s07;2;120;1;1;1;43640
s07;2;120;1;0;1;43657
s07;2;120;1;2;0;46139
s07;2;120;1;1;0;46224
s07;2;120;1;0;0;46224
s07;2;120;1;2;1;49021
s07;2;120;1;1;1;49038
s07;2;120;1;0;1;49054
s07;2;120;1;2;0;52403
s07;2;120;1;1;0;52437
s07;2;120;1;2;1;55102
s07;2;120;1;1;1;55119
s07;2;120;1;1;0;57469
s07;2;120;1;1;1;59201
s07;2;120;1;1;0;61417
s07;2;120;1;0;0;61450
s07;2;120;1;1;1;63899
s07;2;120;1;0;1;63916
s07;2;120;1;0;0;66098
s07;2;120;1;0;1;67748
s07;2;120;1;2;0;70147
s07;2;120;1;0;0;70164
s07;2;120;1;1;0;70197
s07;2;120;1;2;1;72746
s07;2;120;1;0;1;72762
s07;2;120;1;1;1;72779
s07;2;120;1;2;0;76545
s07;2;120;1;1;0;76561
s07;2;120;1;0;0;76578
s07;2;120;1;1;1;78344
s07;2;120;1;2;1;78360
s07;2;120;1;0;1;78377
s07;2;120;1;2;0;80460
s07;2;120;1;1;0;80493
s07;2;120;1;0;0;80526
s07;2;120;1;1;1;82359
s07;2;120;1;2;1;82392
s07;2;120;1;0;1;82409
s07;2;120;1;2;0;86008
s07;2;120;1;1;0;86024
s07;2;120;1;0;0;86041
s07;2;120;1;2;1;87591
s07;2;120;1;1;1;87607
s07;2;120;1;0;1;87624
s07;2;120;1;0;0;90590
s07;2;120;1;0;1;92705
s07;2;120;1;0;0;95303
s07;2;120;1;2;0;95338
s07;2;120;1;1;0;95354
s07;2;120;1;2;1;97870
s07;2;120;1;1;1;97886
s07;2;120;1;0;1;97920
s07;2;120;1;2;0;100752
s07;2;120;1;1;0;100787
s07;2;120;1;0;0;100802
s07;2;120;1;2;1;102502
s07;2;120;1;1;1;102518
s07;2;120;1;0;1;102535
s07;2;120;1;0;0;105217
s07;2;120;1;0;1;107949
s07;2;120;1;2;0;110549
s07;2;120;1;1;0;110565
s07;2;120;1;0;0;110598
s07;2;120;1;2;1;112930
s07;2;120;1;0;1;112947
s07;2;120;1;1;1;112964
s07;2;120;1;0;0;115047
s07;2;120;1;1;0;115113
s07;2;120;1;1;1;116864
s07;2;120;1;0;1;116896
s08;1;120;1;0;0;4916
s08;1;120;1;1;0;4965
s08;1;120;1;1;1;5298
s08;1;120;1;0;1;5332
s08;1;120;1;1;0;8963
s08;1;120;1;2;0;8980
s08;1;120;1;0;0;9082
s08;1;120;1;2;1;10980
s08;1;120;1;0;1;11013
s08;1;120;1;1;1;11063
s08;1;120;1;2;0;13779
s08;1;120;1;2;1;14511
s08;1;120;1;2;0;15311
s08;1;120;1;2;1;15745
s08;1;120;1;2;0;19827
s08;1;120;1;2;1;21925
s08;1;120;1;1;0;24575
s08;1;120;1;2;0;24591
s08;1;120;1;0;0;24625
s08;1;120;1;2;1;26557
s08;1;120;1;0;1;26574
s08;1;120;1;1;1;26624
s08;1;120;1;2;0;30606
s08;1;120;1;1;0;30623
s08;1;120;1;0;0;30672
s08;1;120;1;2;1;32805
s08;1;120;1;0;1;32822
s08;1;120;1;1;1;32888
s08;1;120;1;0;0;36370
s08;1;120;1;1;0;36404
s08;1;120;1;0;1;37986
s08;1;120;1;1;1;38003
s08;1;120;1;1;0;41402
s08;1;120;1;2;0;41435
s08;1;120;1;0;0;41518
s08;1;120;1;2;1;43118
s08;1;120;1;0;1;43134
s08;1;120;1;1;1;43201
s08;1;120;1;1;0;46683
s08;1;120;1;1;1;48999
s08;1;120;1;1;0;52597
s08;1;120;1;2;0;52630
s08;1;120;1;0;0;52647
s08;1;120;1;2;1;54813
s08;1;120;1;0;1;54863
s08;1;120;1;1;1;54913
s08;1;120;1;2;0;58279
s08;1;120;1;2;1;60661
s08;1;120;1;1;0;63294
s08;1;120;1;2;0;63327
s08;1;120;1;0;0;63360
s08;1;120;1;2;1;65427
s08;1;120;1;0;1;65443
s08;1;120;1;1;1;65509
s08;1;120;1;2;0;68441
s08;1;120;1;1;0;68525
s08;1;120;1;2;1;70340
s08;1;120;1;1;1;70390
s08;1;120;1;0;0;73189
s08;1;120;1;1;0;73206
s08;1;120;1;0;1;75305
s08;1;120;1;1;1;75322
s08;1;120;1;1;0;77821
s08;1;120;1;2;0;77854
s08;1;120;1;0;0;77871
s08;1;120;1;2;1;80020
s08;1;120;1;0;1;80037
s08;1;120;1;1;1;80103
s08;1;120;1;2;0;82403
s08;1;120;1;0;0;82420
s08;1;120;1;1;0;82436
s08;1;120;1;2;1;84952
s08;1;120;1;0;1;85018
s08;1;120;1;1;1;85051
s08;1;120;1;1;0;87684
s08;1;120;1;2;0;87751
s08;1;120;1;0;0;87767
s08;1;120;1;2;1;89383
s08;1;120;1;0;1;89433
s08;1;120;1;1;1;89483
s08;1;120;1;2;0;92099
s08;1;120;1;1;0;92116
s08;1;120;1;0;0;92149
s08;1;120;1;2;1;93848
s08;1;120;1;0;1;93865
s08;1;120;1;1;1;93898
s08;1;120;1;1;0;96264
s08;1;120;1;0;0;96281
s08;1;120;1;2;0;96314
s08;1;120;1;2;1;98030
s08;1;120;1;0;1;98046
s08;1;120;1;1;1;98063
s08;1;120;1;2;0;102112
s08;1;120;1;2;1;104328
s08;1;120;1;1;0;108009
s08;1;120;1;1;1;110276
s08;1;120;1;0;0;113574
s08;1;120;1;1;0;113757
s08;1;120;1;0;1;116306
s08;1;120;1;1;1;116323
s08;1;120;1;1;0;119022
s08;1;120;1;2;0;119072
s08;1;120;1;0;0;119105
s08;1;120;1;0;1;120000
s08;1;120;1;1;1;120000
s08;1;120;1;2;1;120000
s08;2;120;0;2;0;4874
s08;2;120;0;0;0;4907
s08;2;120;0;2;1;7007
s08;2;120;0;0;1;7040
s08;2;120;0;0;0;9639
s08;2;120;0;0;1;11788
s08;2;120;0;2;0;16120
s08;2;120;0;1;0;16153
s08;2;120;0;0;0;16253
s08;2;120;0;2;1;18653
s08;2;120;0;0;1;18669
s08;2;120;0;1;1;18702
s08;2;120;0;2;0;21918
s08;2;120;0;2;1;23367
s08;2;120;0;1;0;26666
s08;2;120;0;2;0;26699
s08;2;120;0;2;1;29331
s08;2;120;0;1;1;29382
s08;2;120;0;2;0;33413
s08;2;120;0;1;0;33430
s08;2;120;0;0;0;33480
s08;2;120;0;2;1;36229
s08;2;120;0;0;1;36245
s08;2;120;0;1;1;36278
s08;2;120;0;2;0;38961
s08;2;120;0;1;0;38978
s08;2;120;0;0;0;39044
s08;2;120;0;2;1;40677
s08;2;120;0;0;1;40710
s08;2;120;0;1;1;40728
s08;2;120;0;1;0;43210
s08;2;120;0;2;0;43227
s08;2;120;0;0;0;43260
s08;2;120;0;2;1;45075
s08;2;120;0;0;1;45092
s08;2;120;0;1;1;45109
s08;2;120;0;1;0;48441
s08;2;120;0;2;0;48474
s08;2;120;0;0;0;48490
s08;2;120;0;2;1;50707
s08;2;120;0;1;1;50740
s08;2;120;0;0;1;50757
s08;2;120;0;0;0;54422
s08;2;120;0;0;1;56671
s08;2;120;0;2;0;58889
s08;2;120;0;0;0;58937
s08;2;120;0;1;0;58953
s08;2;120;0;0;1;61536
s08;2;120;0;2;1;61553
s08;2;120;0;1;1;61570
s08;2;120;0;0;0;65201
s08;2;120;0;0;1;67018
s08;2;120;0;2;0;70666
s08;2;120;0;1;0;70733
s08;2;120;0;0;0;70782
s08;2;120;0;2;1;72498
s08;2;120;0;1;1;72531
s08;2;120;0;0;1;72548
s08;2;120;0;1;0;76580
s08;2;120;0;0;0;76613
s08;2;120;0;1;1;78363
s08;2;120;0;0;1;78380
s08;2;120;0;1;0;80762
s08;2;120;0;0;0;80845
s08;2;120;0;0;1;82778
s08;2;120;0;1;1;82795
s08;2;120;0;1;0;85260
s08;2;120;0;2;0;85278
s08;2;120;0;0;0;85344
s08;2;120;0;2;1;86610
s08;2;120;0;0;1;86628
s08;2;120;0;1;1;86643
s08;2;120;0;2;0;89892
s08;2;120;0;1;0;89908
s08;2;120;0;0;0;89958
s08;2;120;0;0;1;92391
s08;2;120;0;2;1;92407
s08;2;120;0;1;1;92424
s08;2;120;0;1;0;95656
s08;2;120;0;2;0;95690
s08;2;120;0;0;0;95756
s08;2;120;0;2;1;98472
s08;2;120;0;0;1;98488
s08;2;120;0;1;1;98505
s08;2;120;0;1;0;102720
s08;2;120;0;0;0;102737
s08;2;120;0;1;1;105036
s08;2;120;0;0;1;105053
s08;2;120;0;1;0;108635
s08;2;120;0;1;1;110834
s08;2;120;0;2;0;115149
