ID;Block;ConditionLabel;Time;Target;Event;Key;EventLabel
s01;1;1 mask;0.16;-1;100;E;Block start
s01;1;1 mask;6.3;0;0;J;Pressed
s01;1;1 mask;6.3;1;0;K;Pressed
s01;1;1 mask;6.78;0;1;J;Released
s01;1;1 mask;6.78;1;1;K;Released
s01;1;1 mask;11.34;0;0;J;Pressed
s01;1;1 mask;11.34;1;0;K;Pressed
s01;1;1 mask;11.53;0;1;J;Released
s01;1;1 mask;11.55;1;1;K;Released
s01;1;1 mask;14.3;0;0;J;Pressed
s01;1;1 mask;14.52;0;1;J;Released
s01;1;1 mask;21.2;1;0;K;Pressed
s01;1;1 mask;21.44;1;1;K;Released
s01;1;1 mask;26.06;0;0;J;Pressed
s01;1;1 mask;26.06;1;0;K;Pressed
s01;1;1 mask;26.58;0;1;J;Released
s01;1;1 mask;26.58;1;1;K;Released
s01;1;1 mask;29.86;1;0;K;Pressed
s01;1;1 mask;29.88;0;0;J;Pressed
s01;1;1 mask;30.13;0;1;J;Released
s01;1;1 mask;30.14;1;1;K;Released
s01;1;1 mask;33.39;0;0;J;Pressed
s01;1;1 mask;33.5;1;0;K;Pressed
s01;1;1 mask;35.16;0;1;J;Released
s01;1;1 mask;35.16;1;1;K;Released
s01;1;1 mask;37.36;0;0;J;Pressed
s01;1;1 mask;37.36;1;0;K;Pressed
s01;1;1 mask;37.94;1;1;K;Released
s01;1;1 mask;37.95;0;1;J;Released
s01;1;1 mask;45.56;0;0;J;Pressed
s01;1;1 mask;45.59;1;0;K;Pressed
s01;1;1 mask;45.89;0;1;J;Released
s01;1;1 mask;45.91;1;1;K;Released
s01;1;1 mask;48.16;0;0;J;Pressed
s01;1;1 mask;48.16;1;0;K;Pressed
s01;1;1 mask;49.03;1;1;K;Released
s01;1;1 mask;49.11;0;1;J;Released
s01;1;1 mask;50.78;1;0;K;Pressed
s01;1;1 mask;50.83;0;0;J;Pressed
s01;1;1 mask;51.75;0;1;J;Released
s01;1;1 mask;51.77;1;1;K;Released
s01;1;1 mask;55.17;0;0;J;Pressed
s01;1;1 mask;55.17;1;0;K;Pressed
s01;1;1 mask;56.39;0;1;J;Released
s01;1;1 mask;56.41;1;1;K;Released
s01;1;1 mask;59.08;0;0;J;Pressed
s01;1;1 mask;59.09;1;0;K;Pressed
s01;1;1 mask;59.94;0;1;J;Released
s01;1;1 mask;59.94;1;1;K;Released
s01;1;1 mask;74.2;0;0;J;Pressed
s01;1;1 mask;74.2;1;0;K;Pressed
s01;1;1 mask;74.41;0;1;J;Released
s01;1;1 mask;74.41;1;1;K;Released
s01;1;1 mask;75.99;0;0;J;Pressed
s01;1;1 mask;76.0;1;0;K;Pressed
s01;1;1 mask;76.11;0;1;J;Released
s01;1;1 mask;76.13;1;1;K;Released
s01;1;1 mask;83.69;0;0;J;Pressed
s01;1;1 mask;83.69;1;0;K;Pressed
s01;1;1 mask;83.86;1;1;K;Released
s01;1;1 mask;83.89;0;1;J;Released
s01;1;1 mask;84.99;0;0;J;Pressed
s01;1;1 mask;85.0;1;0;K;Pressed
s01;1;1 mask;87.53;0;1;J;Released
s01;1;1 mask;87.55;1;1;K;Released
s01;1;1 mask;96.5;0;0;J;Pressed
s01;1;1 mask;96.56;0;1;J;Released
s01;1;1 mask;106.94;0;0;J;Pressed
s01;1;1 mask;106.95;1;0;K;Pressed
s01;1;1 mask;107.09;0;1;J;Released
s01;1;1 mask;107.09;1;1;K;Released
s01;1;1 mask;107.19;0;0;J;Pressed
s01;1;1 mask;107.22;0;1;J;Released
s01;1;1 mask;107.25;0;0;J;Pressed
s01;1;1 mask;107.31;0;1;J;Released
s01;1;1 mask;107.36;0;0;J;Pressed
s01;1;1 mask;107.36;1;0;K;Pressed
s01;1;1 mask;108.09;0;1;J;Released
s01;1;1 mask;108.34;1;1;K;Released
s01;1;1 mask;110.13;0;0;J;Pressed
s01;1;1 mask;110.14;1;0;K;Pressed
s01;1;1 mask;110.86;0;1;J;Released
s01;1;1 mask;110.91;1;1;K;Released
s01;1;1 mask;114.84;0;0;J;Pressed
s01;1;1 mask;114.84;1;0;K;Pressed
s01;1;1 mask;116.88;0;1;J;Released
s01;1;1 mask;116.89;1;1;K;Released
s01;1;1 mask;119.13;1;0;K;Pressed
s01;1;1 mask;119.34;1;1;K;Released
s01;1;1 mask;120.88;0;0;J;Pressed
s01;1;1 mask;121.91;0;1;J;Released
s01;1;1 mask;122.69;-1;200;E;Block end
s01;2;2 masks;0.11;-1;100;E;Block start
s01;2;2 masks;17.86;1;0;K;Pressed
s01;2;2 masks;18.12;1;1;K;Released
s01;2;2 masks;34.39;0;0;J;Pressed
s01;2;2 masks;34.57;0;1;J;Released
s01;2;2 masks;35.9;1;0;K;Pressed
s01;2;2 masks;36.03;1;1;K;Released
s01;2;2 masks;48.03;0;0;J;Pressed
s01;2;2 masks;48.15;0;1;J;Released
s01;2;2 masks;58.04;1;0;K;Pressed
s01;2;2 masks;58.21;1;1;K;Released
s01;2;2 masks;68.11;1;0;K;Pressed
s01;2;2 masks;68.25;1;1;K;Released
s01;2;2 masks;73.65;0;0;J;Pressed
s01;2;2 masks;73.84;0;1;J;Released
s01;2;2 masks;78.89;1;0;K;Pressed
s01;2;2 masks;79.07;1;1;K;Released
s01;2;2 masks;84.15;0;0;J;Pressed
s01;2;2 masks;84.28;0;1;J;Released
s01;2;2 masks;88.46;1;0;K;Pressed
s01;2;2 masks;88.65;1;1;K;Released
s01;2;2 masks;110.37;0;0;J;Pressed
s01;2;2 masks;110.61;1;0;K;Pressed
s01;2;2 masks;110.92;0;1;J;Released
s01;2;2 masks;110.93;1;1;K;Released
s01;2;2 masks;117.87;1;0;K;Pressed
s01;2;2 masks;117.92;1;1;K;Released
s01;2;2 masks;118.23;0;0;J;Pressed
s01;2;2 masks;118.31;1;0;K;Pressed
s01;2;2 masks;118.78;1;1;K;Released
s01;2;2 masks;118.81;0;1;J;Released
s01;2;2 masks;120.17;0;0;J;Pressed
s01;2;2 masks;120.18;1;0;K;Pressed
s01;2;2 masks;120.53;0;1;J;Released
s01;2;2 masks;120.54;1;1;K;Released
s01;2;2 masks;121.65;0;0;J;Pressed
s01;2;2 masks;122.15;0;1;J;Released
s01;2;2 masks;123.7;0;0;J;Pressed
s01;2;2 masks;123.96;0;1;J;Released
s01;2;2 masks;125.09;-1;200;E;Block end
s01;3;1 mask_connected dots;0.13;-1;100;E;Block start
s01;3;1 mask_connected dots;21.38;0;0;J;Pressed
s01;3;1 mask_connected dots;21.39;1;0;K;Pressed
s01;3;1 mask_connected dots;21.66;0;1;J;Released
s01;3;1 mask_connected dots;21.68;1;1;K;Released
s01;3;1 mask_connected dots;28.86;0;0;J;Pressed
s01;3;1 mask_connected dots;29.07;0;1;J;Released
s01;3;1 mask_connected dots;29.88;0;0;J;Pressed
s01;3;1 mask_connected dots;30.16;0;1;J;Released
s01;3;1 mask_connected dots;41.24;0;0;J;Pressed
s01;3;1 mask_connected dots;41.43;0;1;J;Released
s01;3;1 mask_connected dots;44.0;0;0;J;Pressed
s01;3;1 mask_connected dots;44.25;0;1;J;Released
s01;3;1 mask_connected dots;49.61;0;0;J;Pressed
s01;3;1 mask_connected dots;49.61;1;0;K;Pressed
s01;3;1 mask_connected dots;50.72;0;1;J;Released
s01;3;1 mask_connected dots;50.75;1;1;K;Released
s01;3;1 mask_connected dots;54.0;0;0;J;Pressed
s01;3;1 mask_connected dots;54.02;1;0;K;Pressed
s01;3;1 mask_connected dots;54.3;0;1;J;Released
s01;3;1 mask_connected dots;54.32;1;1;K;Released
s01;3;1 mask_connected dots;56.19;0;0;J;Pressed
s01;3;1 mask_connected dots;56.19;1;0;K;Pressed
s01;3;1 mask_connected dots;57.13;0;1;J;Released
s01;3;1 mask_connected dots;57.16;1;1;K;Released
s01;3;1 mask_connected dots;58.49;0;0;J;Pressed
s01;3;1 mask_connected dots;58.49;1;0;K;Pressed
s01;3;1 mask_connected dots;59.58;0;1;J;Released
s01;3;1 mask_connected dots;59.6;1;1;K;Released
s01;3;1 mask_connected dots;66.5;0;0;J;Pressed
s01;3;1 mask_connected dots;66.74;1;0;K;Pressed
s01;3;1 mask_connected dots;68.3;0;1;J;Released
s01;3;1 mask_connected dots;68.32;1;1;K;Released
s01;3;1 mask_connected dots;77.6;0;0;J;Pressed
s01;3;1 mask_connected dots;77.6;1;0;K;Pressed
s01;3;1 mask_connected dots;80.33;0;1;J;Released
s01;3;1 mask_connected dots;80.33;1;1;K;Released
s01;3;1 mask_connected dots;82.89;0;0;J;Pressed
s01;3;1 mask_connected dots;82.91;1;0;K;Pressed
s01;3;1 mask_connected dots;84.27;0;1;J;Released
s01;3;1 mask_connected dots;84.27;1;1;K;Released
s01;3;1 mask_connected dots;96.33;1;0;K;Pressed
s01;3;1 mask_connected dots;96.36;0;0;J;Pressed
s01;3;1 mask_connected dots;97.19;0;1;J;Released
s01;3;1 mask_connected dots;97.21;1;1;K;Released
s01;3;1 mask_connected dots;108.58;0;0;J;Pressed
s01;3;1 mask_connected dots;108.75;0;1;J;Released
s01;3;1 mask_connected dots;112.57;0;0;J;Pressed
s01;3;1 mask_connected dots;112.57;1;0;K;Pressed
s01;3;1 mask_connected dots;115.3;0;1;J;Released
s01;3;1 mask_connected dots;115.3;1;1;K;Released
s01;3;1 mask_connected dots;117.1;0;0;J;Pressed
s01;3;1 mask_connected dots;117.1;1;0;K;Pressed
s01;3;1 mask_connected dots;117.63;0;1;J;Released
s01;3;1 mask_connected dots;117.63;1;1;K;Released
s01;3;1 mask_connected dots;122.47;-1;200;E;Block end
s01;4;2 masks_connected dots;0.16;-1;100;E;Block start
s01;4;2 masks_connected dots;76.91;1;0;K;Pressed
s01;4;2 masks_connected dots;77.13;1;1;K;Released
s01;4;2 masks_connected dots;100.19;0;0;J;Pressed
s01;4;2 masks_connected dots;100.38;0;1;J;Released
s01;4;2 masks_connected dots;104.89;0;0;J;Pressed
s01;4;2 masks_connected dots;105.05;0;1;J;Released
s01;4;2 masks_connected dots;105.85;1;0;K;Pressed
s01;4;2 masks_connected dots;105.97;1;1;K;Released
s01;4;2 masks_connected dots;117.55;0;0;J;Pressed
s01;4;2 masks_connected dots;117.86;0;1;J;Released
s01;4;2 masks_connected dots;117.99;0;0;J;Pressed
s01;4;2 masks_connected dots;118.02;1;0;K;Pressed
s01;4;2 masks_connected dots;118.27;0;1;J;Released
s01;4;2 masks_connected dots;118.28;1;1;K;Released
s01;4;2 masks_connected dots;123.03;-1;200;E;Block end
s01;5;2 different masks;0.14;-1;100;E;Block start
s01;5;2 different masks;23.01;0;0;J;Pressed
s01;5;2 different masks;23.08;1;0;K;Pressed
s01;5;2 different masks;26.47;0;1;J;Released
s01;5;2 different masks;26.5;1;1;K;Released
s01;5;2 different masks;28.25;0;0;J;Pressed
s01;5;2 different masks;28.4;0;1;J;Released
s01;5;2 different masks;35.2;0;0;J;Pressed
s01;5;2 different masks;35.48;0;1;J;Released
s01;5;2 different masks;36.84;1;0;K;Pressed
s01;5;2 different masks;37.03;1;1;K;Released
s01;5;2 different masks;42.86;0;0;J;Pressed
s01;5;2 different masks;43.08;0;1;J;Released
s01;5;2 different masks;47.08;0;0;J;Pressed
s01;5;2 different masks;47.2;0;1;J;Released
s01;5;2 different masks;49.08;0;0;J;Pressed
s01;5;2 different masks;49.19;0;1;J;Released
s01;5;2 different masks;57.76;0;0;J;Pressed
s01;5;2 different masks;57.89;0;1;J;Released
s01;5;2 different masks;62.61;1;0;K;Pressed
s01;5;2 different masks;62.78;1;1;K;Released
s01;5;2 different masks;65.7;0;0;J;Pressed
s01;5;2 different masks;65.8;1;0;K;Pressed
s01;5;2 different masks;66.19;0;1;J;Released
s01;5;2 different masks;66.2;1;1;K;Released
s01;5;2 different masks;72.64;0;0;J;Pressed
s01;5;2 different masks;72.72;0;1;J;Released
s01;5;2 different masks;72.76;0;0;J;Pressed
s01;5;2 different masks;72.89;0;1;J;Released
s01;5;2 different masks;76.28;0;0;J;Pressed
s01;5;2 different masks;76.44;0;1;J;Released
s01;5;2 different masks;77.97;0;0;J;Pressed
s01;5;2 different masks;78.08;0;1;J;Released
s01;5;2 different masks;83.2;0;0;J;Pressed
s01;5;2 different masks;83.31;0;1;J;Released
s01;5;2 different masks;88.28;0;0;J;Pressed
s01;5;2 different masks;88.28;1;0;K;Pressed
s01;5;2 different masks;88.5;0;1;J;Released
s01;5;2 different masks;88.5;1;1;K;Released
s01;5;2 different masks;89.76;0;0;J;Pressed
s01;5;2 different masks;89.76;1;0;K;Pressed
s01;5;2 different masks;89.95;0;1;J;Released
s01;5;2 different masks;89.97;1;1;K;Released
s01;5;2 different masks;94.17;0;0;J;Pressed
s01;5;2 different masks;94.37;0;1;J;Released
s01;5;2 different masks;95.64;0;0;J;Pressed
s01;5;2 different masks;95.64;1;0;K;Pressed
s01;5;2 different masks;95.86;0;1;J;Released
s01;5;2 different masks;95.87;1;1;K;Released
s01;5;2 different masks;101.97;0;0;J;Pressed
s01;5;2 different masks;102.17;1;0;K;Pressed
s01;5;2 different masks;102.3;0;1;J;Released
s01;5;2 different masks;102.33;1;1;K;Released
s01;5;2 different masks;103.11;0;0;J;Pressed
s01;5;2 different masks;103.26;0;1;J;Released
s01;5;2 different masks;104.62;0;0;J;Pressed
s01;5;2 different masks;104.62;1;0;K;Pressed
s01;5;2 different masks;104.8;0;1;J;Released
s01;5;2 different masks;104.81;1;1;K;Released
s01;5;2 different masks;106.05;0;0;J;Pressed
s01;5;2 different masks;106.05;1;0;K;Pressed
s01;5;2 different masks;107.31;0;1;J;Released
s01;5;2 different masks;107.31;1;1;K;Released
s01;5;2 different masks;112.58;0;0;J;Pressed
s01;5;2 different masks;112.69;0;1;J;Released
s01;5;2 different masks;113.92;1;0;K;Pressed
s01;5;2 different masks;114.05;1;1;K;Released
s01;5;2 different masks;116.56;1;0;K;Pressed
s01;5;2 different masks;116.95;1;1;K;Released
s01;5;2 different masks;122.12;0;0;J;Pressed
s01;5;2 different masks;122.12;1;0;K;Pressed
s01;5;2 different masks;122.3;0;1;J;Released
s01;5;2 different masks;122.3;1;1;K;Released
s01;5;2 different masks;122.9;-1;200;E;Block end
s01;6;2 different masks_connected dots;0.13;-1;100;E;Block start
s01;6;2 different masks_connected dots;23.6;0;0;J;Pressed
s01;6;2 different masks_connected dots;23.71;0;1;J;Released
s01;6;2 different masks_connected dots;30.58;0;0;J;Pressed
s01;6;2 different masks_connected dots;30.78;0;1;J;Released
s01;6;2 different masks_connected dots;33.13;0;0;J;Pressed
s01;6;2 different masks_connected dots;33.39;0;1;J;Released
s01;6;2 different masks_connected dots;42.32;0;0;J;Pressed
s01;6;2 different masks_connected dots;42.52;0;1;J;Released
s01;6;2 different masks_connected dots;46.43;0;0;J;Pressed
s01;6;2 different masks_connected dots;46.69;0;1;J;Released
s01;6;2 different masks_connected dots;56.24;0;0;J;Pressed
s01;6;2 different masks_connected dots;56.25;1;0;K;Pressed
s01;6;2 different masks_connected dots;58.61;0;1;J;Released
s01;6;2 different masks_connected dots;58.61;1;1;K;Released
s01;6;2 different masks_connected dots;63.41;0;0;J;Pressed
s01;6;2 different masks_connected dots;63.41;1;0;K;Pressed
s01;6;2 different masks_connected dots;63.55;0;1;J;Released
s01;6;2 different masks_connected dots;63.57;1;1;K;Released
s01;6;2 different masks_connected dots;72.24;0;0;J;Pressed
s01;6;2 different masks_connected dots;72.41;0;1;J;Released
s01;6;2 different masks_connected dots;87.25;0;0;J;Pressed
s01;6;2 different masks_connected dots;87.44;0;1;J;Released
s01;6;2 different masks_connected dots;89.28;0;0;J;Pressed
s01;6;2 different masks_connected dots;89.5;0;1;J;Released
s01;6;2 different masks_connected dots;120.14;0;0;J;Pressed
s01;6;2 different masks_connected dots;120.3;0;1;J;Released
s01;6;2 different masks_connected dots;120.19;-1;200;J;Block end
s02;1;2 different masks;0.17;-1;100;E;Block start
s02;1;2 different masks;2.88;0;0;J;Pressed
s02;1;2 different masks;3.92;1;0;K;Pressed
s02;1;2 different masks;6.19;1;1;K;Released
s02;1;2 different masks;6.49;0;1;J;Released
s02;1;2 different masks;8.94;0;0;J;Pressed
s02;1;2 different masks;9.13;1;0;K;Pressed
s02;1;2 different masks;12.6;1;1;K;Released
s02;1;2 different masks;12.7;0;1;J;Released
s02;1;2 different masks;15.11;0;0;J;Pressed
s02;1;2 different masks;15.36;0;1;J;Released
s02;1;2 different masks;17.03;1;0;K;Pressed
s02;1;2 different masks;17.33;0;0;J;Pressed
s02;1;2 different masks;18.36;1;1;K;Released
s02;1;2 different masks;18.42;0;1;J;Released
s02;1;2 different masks;20.16;0;0;J;Pressed
s02;1;2 different masks;20.81;1;0;K;Pressed
s02;1;2 different masks;21.52;1;1;K;Released
s02;1;2 different masks;21.55;0;1;J;Released
s02;1;2 different masks;23.36;0;0;J;Pressed
s02;1;2 different masks;24.08;1;0;K;Pressed
s02;1;2 different masks;24.8;0;1;J;Released
s02;1;2 different masks;24.85;1;1;K;Released
s02;1;2 different masks;26.83;0;0;J;Pressed
s02;1;2 different masks;26.99;1;0;K;Pressed
s02;1;2 different masks;28.11;1;1;K;Released
s02;1;2 different masks;28.16;0;1;J;Released
s02;1;2 different masks;30.3;1;0;K;Pressed
s02;1;2 different masks;30.72;0;0;J;Pressed
s02;1;2 different masks;33.24;0;1;J;Released
s02;1;2 different masks;33.25;1;1;K;Released
s02;1;2 different masks;37.02;0;0;J;Pressed
s02;1;2 different masks;37.67;1;0;K;Pressed
s02;1;2 different masks;38.88;0;1;J;Released
s02;1;2 different masks;38.95;1;1;K;Released
s02;1;2 different masks;40.06;0;0;J;Pressed
s02;1;2 different masks;40.72;1;0;K;Pressed
s02;1;2 different masks;41.3;0;1;J;Released
s02;1;2 different masks;41.3;1;1;K;Released
s02;1;2 different masks;42.61;0;0;J;Pressed
s02;1;2 different masks;42.77;1;0;K;Pressed
s02;1;2 different masks;43.95;0;1;J;Released
s02;1;2 different masks;43.97;1;1;K;Released
s02;1;2 different masks;47.08;0;0;J;Pressed
s02;1;2 different masks;47.63;0;1;J;Released
s02;1;2 different masks;49.47;1;0;K;Pressed
s02;1;2 different masks;49.63;0;0;J;Pressed
s02;1;2 different masks;50.74;0;1;J;Released
s02;1;2 different masks;50.75;1;1;K;Released
s02;1;2 different masks;53.42;1;0;K;Pressed
s02;1;2 different masks;53.45;0;0;J;Pressed
s02;1;2 different masks;53.5;0;1;J;Released
s02;1;2 different masks;53.53;0;0;J;Pressed
s02;1;2 different masks;55.28;1;1;K;Released
s02;1;2 different masks;55.55;0;1;J;Released
s02;1;2 different masks;58.28;0;0;J;Pressed
s02;1;2 different masks;58.7;0;1;J;Released
s02;1;2 different masks;59.88;0;0;J;Pressed
s02;1;2 different masks;59.88;1;0;K;Pressed
s02;1;2 different masks;61.22;0;1;J;Released
s02;1;2 different masks;61.22;1;1;K;Released
s02;1;2 different masks;62.69;0;0;J;Pressed
s02;1;2 different masks;62.69;1;0;K;Pressed
s02;1;2 different masks;64.7;0;1;J;Released
s02;1;2 different masks;64.72;1;1;K;Released
s02;1;2 different masks;66.45;0;0;J;Pressed
s02;1;2 different masks;66.49;1;0;K;Pressed
s02;1;2 different masks;67.55;0;1;J;Released
s02;1;2 different masks;67.56;1;1;K;Released
s02;1;2 different masks;69.25;0;0;J;Pressed
s02;1;2 different masks;70.44;0;1;J;Released
s02;1;2 different masks;71.03;1;0;K;Pressed
s02;1;2 different masks;71.5;1;1;K;Released
s02;1;2 different masks;71.61;0;0;J;Pressed
s02;1;2 different masks;71.63;1;0;K;Pressed
s02;1;2 different masks;72.61;0;1;J;Released
s02;1;2 different masks;72.63;1;1;K;Released
s02;1;2 different masks;74.05;0;0;J;Pressed
s02;1;2 different masks;74.25;1;0;K;Pressed
s02;1;2 different masks;74.75;0;1;J;Released
s02;1;2 different masks;74.77;1;1;K;Released
s02;1;2 different masks;75.91;0;0;J;Pressed
s02;1;2 different masks;76.11;1;0;K;Pressed
s02;1;2 different masks;77.63;0;1;J;Released
s02;1;2 different masks;77.64;1;1;K;Released
s02;1;2 different masks;79.3;0;0;J;Pressed
s02;1;2 different masks;79.56;0;1;J;Released
s02;1;2 different masks;80.77;0;0;J;Pressed
s02;1;2 different masks;80.88;1;0;K;Pressed
s02;1;2 different masks;82.35;1;1;K;Released
s02;1;2 different masks;82.56;0;1;J;Released
s02;1;2 different masks;85.11;0;0;J;Pressed
s02;1;2 different masks;85.49;0;1;J;Released
s02;1;2 different masks;86.02;0;0;J;Pressed
s02;1;2 different masks;86.61;1;0;K;Pressed
s02;1;2 different masks;86.99;1;1;K;Released
s02;1;2 different masks;87.14;0;1;J;Released
s02;1;2 different masks;89.1;0;0;J;Pressed
s02;1;2 different masks;89.11;1;0;K;Pressed
s02;1;2 different masks;90.91;0;1;J;Released
s02;1;2 different masks;90.94;1;1;K;Released
s02;1;2 different masks;92.25;0;0;J;Pressed
s02;1;2 different masks;92.47;1;0;K;Pressed
s02;1;2 different masks;94.47;0;1;J;Released
s02;1;2 different masks;94.47;1;1;K;Released
s02;1;2 different masks;96.08;0;0;J;Pressed
s02;1;2 different masks;97.1;0;1;J;Released
s02;1;2 different masks;98.8;1;0;K;Pressed
s02;1;2 different masks;98.88;1;1;K;Released
s02;1;2 different masks;98.95;1;0;K;Pressed
s02;1;2 different masks;99.1;0;0;J;Pressed
s02;1;2 different masks;99.94;0;1;J;Released
s02;1;2 different masks;99.95;1;1;K;Released
s02;1;2 different masks;101.2;0;0;J;Pressed
s02;1;2 different masks;101.45;1;0;K;Pressed
s02;1;2 different masks;102.44;0;1;J;Released
s02;1;2 different masks;102.44;1;1;K;Released
s02;1;2 different masks;106.31;1;0;K;Pressed
s02;1;2 different masks;106.53;0;0;J;Pressed
s02;1;2 different masks;107.44;0;1;J;Released
s02;1;2 different masks;107.44;1;1;K;Released
s02;1;2 different masks;108.06;0;0;J;Pressed
s02;1;2 different masks;108.91;0;1;J;Released
s02;1;2 different masks;110.13;1;0;K;Pressed
s02;1;2 different masks;110.74;0;0;J;Pressed
s02;1;2 different masks;111.64;1;1;K;Released
s02;1;2 different masks;111.7;0;1;J;Released
s02;1;2 different masks;111.74;1;0;K;Pressed
s02;1;2 different masks;111.81;1;1;K;Released
s02;1;2 different masks;113.92;0;0;J;Pressed
s02;1;2 different masks;114.06;1;0;K;Pressed
s02;1;2 different masks;114.28;1;1;K;Released
s02;1;2 different masks;114.33;0;1;J;Released
s02;1;2 different masks;115.64;0;0;J;Pressed
s02;1;2 different masks;116.19;1;0;K;Pressed
s02;1;2 different masks;117.35;1;1;K;Released
s02;1;2 different masks;117.44;0;1;J;Released
s02;1;2 different masks;122.8;-1;200;E;Block end
s02;2;2 different masks_connected dots;0.16;-1;100;E;Block start
s02;2;2 different masks_connected dots;1.1;0;0;J;Pressed
s02;2;2 different masks_connected dots;1.19;1;0;K;Pressed
s02;2;2 different masks_connected dots;3.16;0;1;J;Released
s02;2;2 different masks_connected dots;3.16;1;1;K;Released
s02;2;2 different masks_connected dots;6.18;0;0;J;Pressed
s02;2;2 different masks_connected dots;6.36;1;0;K;Pressed
s02;2;2 different masks_connected dots;7.14;1;1;K;Released
s02;2;2 different masks_connected dots;7.19;0;1;J;Released
s02;2;2 different masks_connected dots;9.33;1;0;K;Pressed
s02;2;2 different masks_connected dots;9.78;0;0;J;Pressed
s02;2;2 different masks_connected dots;11.28;0;1;J;Released
s02;2;2 different masks_connected dots;11.3;1;1;K;Released
s02;2;2 different masks_connected dots;14.19;0;0;J;Pressed
s02;2;2 different masks_connected dots;14.41;1;0;K;Pressed
s02;2;2 different masks_connected dots;16.55;0;1;J;Released
s02;2;2 different masks_connected dots;16.6;1;1;K;Released
s02;2;2 different masks_connected dots;21.91;1;0;K;Pressed
s02;2;2 different masks_connected dots;22.44;1;1;K;Released
s02;2;2 different masks_connected dots;24.83;0;0;J;Pressed
s02;2;2 different masks_connected dots;24.99;1;0;K;Pressed
s02;2;2 different masks_connected dots;25.71;0;1;J;Released
s02;2;2 different masks_connected dots;25.71;1;1;K;Released
s02;2;2 different masks_connected dots;33.03;1;0;K;Pressed
s02;2;2 different masks_connected dots;33.07;0;0;J;Pressed
s02;2;2 different masks_connected dots;33.77;0;1;J;Released
s02;2;2 different masks_connected dots;33.78;1;1;K;Released
s02;2;2 different masks_connected dots;37.72;1;0;K;Pressed
s02;2;2 different masks_connected dots;37.86;0;0;J;Pressed
s02;2;2 different masks_connected dots;38.82;0;1;J;Released
s02;2;2 different masks_connected dots;38.83;1;1;K;Released
s02;2;2 different masks_connected dots;42.52;1;0;K;Pressed
s02;2;2 different masks_connected dots;42.78;0;0;J;Pressed
s02;2;2 different masks_connected dots;44.43;0;1;J;Released
s02;2;2 different masks_connected dots;44.44;1;1;K;Released
s02;2;2 different masks_connected dots;48.63;1;0;K;Pressed
s02;2;2 different masks_connected dots;48.74;0;0;J;Pressed
s02;2;2 different masks_connected dots;49.49;0;1;J;Released
s02;2;2 different masks_connected dots;49.49;1;1;K;Released
s02;2;2 different masks_connected dots;51.43;1;0;K;Pressed
s02;2;2 different masks_connected dots;51.57;0;0;J;Pressed
s02;2;2 different masks_connected dots;52.07;0;1;J;Released
s02;2;2 different masks_connected dots;52.1;1;1;K;Released
s02;2;2 different masks_connected dots;55.96;1;0;K;Pressed
s02;2;2 different masks_connected dots;56.14;0;0;J;Pressed
s02;2;2 different masks_connected dots;56.18;0;1;J;Released
s02;2;2 different masks_connected dots;56.32;0;0;J;Pressed
s02;2;2 different masks_connected dots;57.8;0;1;J;Released
s02;2;2 different masks_connected dots;57.82;1;1;K;Released
s02;2;2 different masks_connected dots;63.64;0;0;J;Pressed
s02;2;2 different masks_connected dots;63.8;1;0;K;Pressed
s02;2;2 different masks_connected dots;64.6;0;1;J;Released
s02;2;2 different masks_connected dots;64.61;1;1;K;Released
s02;2;2 different masks_connected dots;66.68;1;0;K;Pressed
s02;2;2 different masks_connected dots;67.07;0;0;J;Pressed
s02;2;2 different masks_connected dots;67.8;0;1;J;Released
s02;2;2 different masks_connected dots;67.83;1;1;K;Released
s02;2;2 different masks_connected dots;68.91;0;0;J;Pressed
s02;2;2 different masks_connected dots;69.03;1;0;K;Pressed
s02;2;2 different masks_connected dots;69.36;0;1;J;Released
s02;2;2 different masks_connected dots;69.38;1;1;K;Released
s02;2;2 different masks_connected dots;71.93;1;0;K;Pressed
s02;2;2 different masks_connected dots;72.07;0;0;J;Pressed
s02;2;2 different masks_connected dots;72.94;0;1;J;Released
s02;2;2 different masks_connected dots;72.94;1;1;K;Released
s02;2;2 different masks_connected dots;80.6;0;0;J;Pressed
s02;2;2 different masks_connected dots;80.6;1;0;K;Pressed
s02;2;2 different masks_connected dots;81.05;0;1;J;Released
s02;2;2 different masks_connected dots;81.14;1;1;K;Released
s02;2;2 different masks_connected dots;83.83;1;0;K;Pressed
s02;2;2 different masks_connected dots;83.93;0;0;J;Pressed
s02;2;2 different masks_connected dots;84.22;0;1;J;Released
s02;2;2 different masks_connected dots;84.22;1;1;K;Released
s02;2;2 different masks_connected dots;89.35;0;0;J;Pressed
s02;2;2 different masks_connected dots;89.46;1;0;K;Pressed
s02;2;2 different masks_connected dots;91.35;0;1;J;Released
s02;2;2 different masks_connected dots;91.36;1;1;K;Released
s02;2;2 different masks_connected dots;93.57;0;0;J;Pressed
s02;2;2 different masks_connected dots;93.82;0;1;J;Released
s02;2;2 different masks_connected dots;103.69;1;0;K;Pressed
s02;2;2 different masks_connected dots;103.72;0;0;J;Pressed
s02;2;2 different masks_connected dots;104.97;0;1;J;Released
s02;2;2 different masks_connected dots;105.0;1;1;K;Released
s02;2;2 different masks_connected dots;106.88;0;0;J;Pressed
s02;2;2 different masks_connected dots;106.99;1;0;K;Pressed
