ID;Block;Duration;Aligned;MasksN;Target;Event;Time
s05;7;120;0;3;1;1;68880
s05;7;120;0;3;0;0;71996
s05;7;120;0;3;2;0;72012
s05;7;120;0;3;1;0;72512
s05;7;120;0;3;2;1;72795
s05;7;120;0;3;0;1;72812
s05;7;120;0;3;1;1;72845
s05;7;120;0;3;0;0;73711
s05;7;120;0;3;2;0;74261
s05;7;120;0;3;2;1;75078
s05;7;120;0;3;0;1;75094
s05;7;120;0;3;0;0;76510
s05;7;120;0;3;1;0;76711
s05;7;120;0;3;2;0;76877
s05;7;120;0;3;1;1;77694
s05;7;120;0;3;2;1;77711
s05;7;120;0;3;0;1;77727
s05;7;120;0;3;0;0;79759
s05;7;120;0;3;2;0;79793
s05;7;120;0;3;1;0;79809
s05;7;120;0;3;2;1;81242
s05;7;120;0;3;1;1;81258
s05;7;120;0;3;0;1;81275
s05;7;120;0;3;2;0;82675
s05;7;120;0;3;2;1;83542
s05;7;120;0;3;0;0;84674
s05;7;120;0;3;0;1;84958
s05;7;120;0;3;0;0;86256
s05;7;120;0;3;1;0;86473
s05;7;120;0;3;1;1;87756
s05;7;120;0;3;0;1;87790
s05;7;120;0;3;0;0;90706
s05;7;120;0;3;2;0;90855
s05;7;120;0;3;1;0;91088
s05;7;120;0;3;2;1;91655
s05;7;120;0;3;1;1;91671
s05;7;120;0;3;0;1;91688
s05;7;120;0;3;0;0;95353
s05;7;120;0;3;1;0;95537
s05;7;120;0;3;2;0;95720
s05;7;120;0;3;2;1;96086
s05;7;120;0;3;1;1;96103
s05;7;120;0;3;0;1;96120
s05;7;120;0;3;0;0;99635
s05;7;120;0;3;0;1;99735
s05;7;120;0;3;1;0;99752
s05;7;120;0;3;0;0;100585
s05;7;120;0;3;0;1;101384
s05;7;120;0;3;1;1;101401
s05;7;120;0;3;2;0;103550
s05;7;120;0;3;1;0;103917
s05;7;120;0;3;0;0;104284
s05;7;120;0;3;0;1;104483
s05;7;120;0;3;1;1;104500
s05;7;120;0;3;2;1;104550
s05;7;120;0;3;0;0;107116
s05;7;120;0;3;2;0;107616
s05;7;120;0;3;2;1;108166
s05;7;120;0;3;0;1;108182
s05;7;120;0;3;1;0;108915
s05;7;120;0;3;1;1;109381
s05;7;120;0;3;0;0;112014
s05;7;120;0;3;1;0;112147
s05;7;120;0;3;2;0;112281
s05;7;120;0;3;1;1;113497
s05;7;120;0;3;2;1;113513
s05;7;120;0;3;0;1;113530
s05;7;120;0;3;2;0;115496
s05;7;120;0;3;2;1;116179
s05;7;120;0;3;0;0;117095
s05;7;120;0;3;0;1;117412
s05;7;120;0;3;1;0;118145
s05;7;120;0;3;1;1;118778
s05;8;120;1;1;2;0;5301
s05;8;120;1;1;2;1;5351
s05;8;120;1;1;2;0;5550
s05;8;120;1;1;1;0;5700
s05;8;120;1;1;2;1;6050
s05;8;120;1;1;1;1;6066
s05;8;120;1;1;1;0;8032
s05;8;120;1;1;0;0;8083
s05;8;120;1;1;1;1;8183
s05;8;120;1;1;0;1;8199
s05;8;120;1;1;2;0;8683
s05;8;120;1;1;1;0;8716
s05;8;120;1;1;0;0;8749
s05;8;120;1;1;1;1;9216
s05;8;120;1;1;2;1;9232
s05;8;120;1;1;0;1;9249
s05;8;120;1;1;0;0;14764
s05;8;120;1;1;1;0;14930
s05;8;120;1;1;1;1;15380
s05;8;120;1;1;0;1;15396
s05;8;120;1;1;0;0;16629
s05;8;120;1;1;0;1;17213
s05;8;120;1;1;0;0;18313
s05;8;120;1;1;1;0;18479
s05;8;120;1;1;2;0;18945
s05;8;120;1;1;2;1;19229
s05;8;120;1;1;0;1;19262
s05;8;120;1;1;1;1;19278
s05;8;120;1;1;1;0;23160
s05;8;120;1;1;1;1;23710
s05;8;120;1;1;0;0;24793
s05;8;120;1;1;1;0;24909
s05;8;120;1;1;2;0;24993
s05;8;120;1;1;2;1;25343
s05;8;120;1;1;1;1;25359
s05;8;120;1;1;0;1;25376
s05;8;120;1;1;0;0;28208
s05;8;120;1;1;2;0;29191
s05;8;120;1;1;1;0;29691
s05;8;120;1;1;2;1;29841
s05;8;120;1;1;1;1;29857
s05;8;120;1;1;0;1;29874
s05;8;120;1;1;2;0;31523
s05;8;120;1;1;1;0;31591
s05;8;120;1;1;2;1;31957
s05;8;120;1;1;1;1;31974
s05;8;120;1;1;2;0;33540
s05;8;120;1;1;1;0;33574
s05;8;120;1;1;0;0;33590
s05;8;120;1;1;2;1;34256
s05;8;120;1;1;1;1;34272
s05;8;120;1;1;0;1;34289
s05;8;120;1;1;2;0;39188
s05;8;120;1;1;2;1;39837
s05;8;120;1;1;0;0;41470
s05;8;120;1;1;1;0;41637
s05;8;120;1;1;0;1;42403
s05;8;120;1;1;1;1;42420
s05;8;120;1;1;1;0;43702
s05;8;120;1;1;1;1;43952
s05;8;120;1;1;2;0;45485
s05;8;120;1;1;1;0;45568
s05;8;120;1;1;2;1;46035
s05;8;120;1;1;1;1;46068
s05;8;120;1;1;0;0;49467
s05;8;120;1;1;1;0;49617
s05;8;120;1;1;1;1;50316
s05;8;120;1;1;0;1;50350
s05;8;120;1;1;0;0;60130
s05;8;120;1;1;1;0;60346
s05;8;120;1;1;2;0;61529
s05;8;120;1;1;2;1;61945
s05;8;120;1;1;0;1;61962
s05;8;120;1;1;1;1;61979
s05;8;120;1;1;2;0;63961
s05;8;120;1;1;0;0;63979
s05;8;120;1;1;1;0;64012
s05;8;120;1;1;2;1;64211
s05;8;120;1;1;1;1;64244
s05;8;120;1;1;0;1;64262
s05;8;120;1;1;2;0;67710
s05;8;120;1;1;1;0;67760
s05;8;120;1;1;2;1;68443
s05;8;120;1;1;1;1;68460
s05;8;120;1;1;2;0;70325
s05;8;120;1;1;1;0;70376
s05;8;120;1;1;2;1;70792
s05;8;120;1;1;1;1;70809
s05;8;120;1;1;0;0;72559
s05;8;120;1;1;1;0;72774
s05;8;120;1;1;2;0;72892
s05;8;120;1;1;2;1;73291
s05;8;120;1;1;1;1;73308
s05;8;120;1;1;0;1;73324
s05;8;120;1;1;2;0;77090
s05;8;120;1;1;1;0;77123
s05;8;120;1;1;2;1;77307
s05;8;120;1;1;1;1;77323
s05;8;120;1;1;0;0;78522
s05;8;120;1;1;1;0;78539
s05;8;120;1;1;1;1;79188
s05;8;120;1;1;0;1;79223
s05;8;120;1;1;1;0;82204
s05;8;120;1;1;2;0;82688
s05;8;120;1;1;2;1;83088
s05;8;120;1;1;0;0;83121
s05;8;120;1;1;2;0;83188
s05;8;120;1;1;0;1;83504
s05;8;120;1;1;2;1;83521
s05;8;120;1;1;1;1;83537
s05;8;120;1;1;0;0;85220
s05;8;120;1;1;1;0;85287
s05;8;120;1;1;2;0;85320
s05;8;120;1;1;2;1;86120
s05;8;120;1;1;1;1;86137
s05;8;120;1;1;0;1;86153
s05;8;120;1;1;2;0;90451
s05;8;120;1;1;0;0;90568
s05;8;120;1;1;2;1;91135
s05;8;120;1;1;0;1;91168
s05;8;120;1;1;1;0;91501
s05;8;120;1;1;1;1;92768
s05;8;120;1;1;1;0;93167
s05;8;120;1;1;0;0;93200
s05;8;120;1;1;1;1;93566
s05;8;120;1;1;0;1;93583
s05;8;120;1;1;2;0;95000
s05;8;120;1;1;1;0;95066
s05;8;120;1;1;0;0;95133
s05;8;120;1;1;2;1;95749
s05;8;120;1;1;0;1;95766
s05;8;120;1;1;1;1;95782
s05;8;120;1;1;1;0;96933
s05;8;120;1;1;1;1;97465
s05;8;120;1;1;2;0;98265
s05;8;120;1;1;1;0;98299
s05;8;120;1;1;2;1;98915
s05;8;120;1;1;1;1;98932
s05;8;120;1;1;0;0;100114
s05;8;120;1;1;1;0;100131
s05;8;120;1;1;0;1;100614
s05;8;120;1;1;1;1;100631
s05;8;120;1;1;1;0;102030
s05;8;120;1;1;2;0;102080
s05;8;120;1;1;0;0;102097
s05;8;120;1;1;2;1;102181
s05;8;120;1;1;1;1;102297
s05;8;120;1;1;0;1;102313
s05;8;120;1;1;2;0;103696
s05;8;120;1;1;0;0;103713
s05;8;120;1;1;1;0;103746
s05;8;120;1;1;2;1;104096
s05;8;120;1;1;1;1;104113
s05;8;120;1;1;0;1;104130
s05;8;120;1;1;2;0;105230
s05;8;120;1;1;1;0;105263
s05;8;120;1;1;0;0;105279
s05;8;120;1;1;0;1;105829
s05;8;120;1;1;2;1;105846
s05;8;120;1;1;1;1;105862
s05;8;120;1;1;0;0;107611
s05;8;120;1;1;1;0;107795
s05;8;120;1;1;2;0;108145
s05;8;120;1;1;2;1;108545
s05;8;120;1;1;1;1;108595
s05;8;120;1;1;0;1;108611
s05;8;120;1;1;0;0;110943
s05;8;120;1;1;2;0;110977
s05;8;120;1;1;1;0;111010
s05;8;120;1;1;2;1;111526
s05;8;120;1;1;0;1;111594
s05;8;120;1;1;1;1;111610
s05;8;120;1;1;1;0;113376
s05;8;120;1;1;1;1;113526
s05;8;120;1;1;2;0;114926
s05;8;120;1;1;0;0;114942
s05;8;120;1;1;1;0;114976
s05;8;120;1;1;2;1;115858
s05;8;120;1;1;1;1;115875
s05;8;120;1;1;0;1;115908
s05;8;120;1;1;2;0;117142
s05;8;120;1;1;1;0;117175
s05;8;120;1;1;0;0;117191
s05;8;120;1;1;2;1;117624
s05;8;120;1;1;1;1;117641
s05;8;120;1;1;0;1;117657
s06;1;30;1;3;1;0;3614
s06;1;30;1;3;0;0;3664
s06;1;30;1;3;2;0;3698
s06;1;30;1;3;1;1;4864
s06;1;30;1;3;2;1;4881
s06;1;30;1;3;0;1;4897
s06;1;30;1;3;2;0;29187
s06;1;30;1;3;2;1;29871
s06;2;30;0;1;1;0;8565
s06;2;30;0;1;0;0;8582
s06;2;30;0;1;2;0;8599
s06;2;30;0;1;0;1;8982
s06;2;30;0;1;1;1;8998
s06;2;30;0;1;2;1;9015
s06;2;30;0;1;0;0;16295
s06;2;30;0;1;0;1;16495
s06;2;30;0;1;0;0;20194
s06;2;30;0;1;0;1;20394
s06;2;30;0;1;0;0;23060
s06;2;30;0;1;0;1;23543
s06;2;30;0;1;0;0;28774
s06;2;30;0;1;0;1;28874
s06;2;30;0;1;1;0;28957
s06;2;30;0;1;1;1;29141
s06;3;30;1;1;0;0;4195
s06;3;30;1;1;0;1;4528
s06;3;30;1;1;1;0;6378
s06;3;30;1;1;2;0;6480
s06;3;30;1;1;0;0;6528
s06;3;30;1;1;2;1;7527
s06;3;30;1;1;1;1;7544
s06;3;30;1;1;1;0;7760
s06;3;30;1;1;1;1;8161
s06;3;30;1;1;0;1;8177
s06;3;30;1;1;1;0;9676
s06;3;30;1;1;2;0;9710
s06;3;30;1;1;0;0;9726
s06;3;30;1;1;2;1;10676
s06;3;30;1;1;1;1;10693
s06;3;30;1;1;0;1;10710
s06;3;30;1;1;2;0;13575
s06;3;30;1;1;0;0;13858
s06;3;30;1;1;2;1;14642
s06;3;30;1;1;0;1;14674
s06;3;30;1;1;1;0;16074
s06;3;30;1;1;2;0;16124
s06;3;30;1;1;0;0;16174
s06;3;30;1;1;2;1;17790
s06;3;30;1;1;1;1;17806
s06;3;30;1;1;0;1;17840
s06;3;30;1;1;1;0;18806
s06;3;30;1;1;1;1;20139
s06;3;30;1;1;2;0;23172
s06;3;30;1;1;0;0;23205
s06;3;30;1;1;1;0;23304
s06;3;30;1;1;2;1;24088
s06;3;30;1;1;0;1;24121
s06;3;30;1;1;1;1;24137
s06;3;30;1;1;0;0;25254
s06;3;30;1;1;0;1;26470
s06;3;30;1;1;2;0;26587
s06;3;30;1;1;0;0;27837
s06;3;30;1;1;1;0;28186
s06;3;30;1;1;2;1;28802
s06;3;30;1;1;1;1;28819
s06;3;30;1;1;0;1;28969
s06;3;30;1;1;1;0;29352
s06;3;30;1;1;1;1;30000
s06;4;30;0;3;0;0;2092
s06;4;30;0;3;1;0;3573
s06;4;30;0;3;0;1;4173
s06;4;30;0;3;1;1;5056
s06;4;30;0;3;1;0;5739
s06;4;30;0;3;0;0;5755
s06;4;30;0;3;2;0;5788
s06;4;30;0;3;2;1;7655
s06;4;30;0;3;1;1;7671
s06;4;30;0;3;0;1;7691
s06;4;30;0;3;0;0;11120
s06;4;30;0;3;2;0;11137
s06;4;30;0;3;1;0;11170
s06;4;30;0;3;2;1;12103
s06;4;30;0;3;1;1;12120
s06;4;30;0;3;0;1;12136
s06;4;30;0;3;2;0;13800
s06;4;30;0;3;0;0;13858
s06;4;30;0;3;2;1;16208
s06;4;30;0;3;0;1;16325
s06;4;30;0;3;1;0;19525
s06;4;30;0;3;2;0;19608
s06;4;30;0;3;0;0;20077
s06;4;30;0;3;1;1;22594
s06;4;30;0;3;0;1;22780
s06;4;30;0;3;2;1;23094
s06;5;120;1;3;0;0;2480
s06;5;120;1;3;1;0;2680
s06;5;120;1;3;2;0;3080
s06;5;120;1;3;2;1;3763
s06;5;120;1;3;1;1;3780
s06;5;120;1;3;0;1;3830
s06;5;120;1;3;1;0;5746
s06;5;120;1;3;2;0;5779
s06;5;120;1;3;0;0;5929
s06;5;120;1;3;2;1;6779
s06;5;120;1;3;1;1;6812
s06;5;120;1;3;0;1;6829
s06;5;120;1;3;2;0;8162
s06;5;120;1;3;1;0;8195
s06;5;120;1;3;0;0;8228
s06;5;120;1;3;2;1;8995
s06;5;120;1;3;1;1;9011
s06;5;120;1;3;0;1;9028
s06;5;120;1;3;1;0;13392
s06;5;120;1;3;2;0;13460
s06;5;120;1;3;0;0;13576
s06;5;120;1;3;2;1;16808
s06;5;120;1;3;1;1;16825
s06;5;120;1;3;0;1;16858
s06;5;120;1;3;0;0;18191
s06;5;120;1;3;0;1;19774
s06;5;120;1;3;2;0;20924
s06;5;120;1;3;1;0;22222
s06;5;120;1;3;0;0;22389
s06;5;120;1;3;1;1;23822
s06;5;120;1;3;2;1;24089
s06;5;120;1;3;0;1;24155
s06;5;120;1;3;1;0;25655
s06;5;120;1;3;2;0;25688
s06;5;120;1;3;0;0;25738
s06;5;120;1;3;2;1;26155
s06;5;120;1;3;1;1;26172
s06;5;120;1;3;0;1;26188
s06;5;120;1;3;1;0;27354
s06;5;120;1;3;2;0;27404
s06;5;120;1;3;2;1;28853
s06;5;120;1;3;1;1;29653
s06;5;120;1;3;2;0;31552
s06;5;120;1;3;0;0;31669
s06;5;120;1;3;2;1;32169
s06;5;120;1;3;0;1;32202
s06;5;120;1;3;2;0;32919
s06;5;120;1;3;0;0;33002
s06;5;120;1;3;2;1;33902
s06;5;120;1;3;0;1;33935
s06;5;120;1;3;1;0;36701
s06;5;120;1;3;2;0;36751
s06;5;120;1;3;0;0;36850
s06;5;120;1;3;1;1;38617
s06;5;120;1;3;2;1;38634
s06;5;120;1;3;0;1;38650
s06;5;120;1;3;0;0;41582
s06;5;120;1;3;2;0;43181
s06;5;120;1;3;1;0;43264
s06;5;120;1;3;2;1;44331
s06;5;120;1;3;1;1;44347
s06;5;120;1;3;0;1;44364
s06;5;120;1;3;1;0;45680
s06;5;120;1;3;2;0;45714
s06;5;120;1;3;0;0;45780
s06;5;120;1;3;1;1;47363
s06;5;120;1;3;1;0;47696
s06;5;120;1;3;0;1;47729
s06;5;120;1;3;2;1;47780
s06;5;120;1;3;1;1;48880
s06;5;120;1;3;2;0;50512
s06;5;120;1;3;1;0;50529
s06;5;120;1;3;0;0;50562
s06;5;120;1;3;1;1;51345
s06;5;120;1;3;2;1;51362
s06;5;120;1;3;0;1;51379
s06;5;120;1;3;2;0;53028
s06;5;120;1;3;1;0;53061
s06;5;120;1;3;0;0;53111
s06;5;120;1;3;1;1;53461
s06;5;120;1;3;2;1;53477
s06;5;120;1;3;0;1;53494
s06;5;120;1;3;1;0;54694
s06;5;120;1;3;2;0;54711
s06;5;120;1;3;0;0;54760
s06;5;120;1;3;1;1;57059
s06;5;120;1;3;2;1;57076
s06;5;120;1;3;0;1;57143
s06;5;120;1;3;2;0;59608
s06;5;120;1;3;0;0;60141
s06;5;120;1;3;1;0;62224
s06;5;120;1;3;2;1;62508
s06;5;120;1;3;0;1;62640
s06;5;120;1;3;1;1;63324
s06;5;120;1;3;1;0;65373
s06;5;120;1;3;2;0;65490
s06;5;120;1;3;0;0;65523
s06;5;120;1;3;2;1;65873
s06;5;120;1;3;1;1;65889
s06;5;120;1;3;0;1;65956
s06;5;120;1;3;1;0;68055
s06;5;120;1;3;2;0;68089
s06;5;120;1;3;0;0;68105
s06;5;120;1;3;1;1;70354
s06;5;120;1;3;2;1;70371
s06;5;120;1;3;0;1;70387
s06;5;120;1;3;2;0;71737
s06;5;120;1;3;1;0;71772
s06;5;120;1;3;0;0;71787
s06;5;120;1;3;1;1;72454
s06;5;120;1;3;2;1;72470
s06;5;120;1;3;0;1;72487
s06;5;120;1;3;2;0;75969
s06;5;120;1;3;1;0;76102
s06;5;120;1;3;2;1;77968
s06;5;120;1;3;1;1;78002
s06;5;120;1;3;1;0;78718
s06;5;120;1;3;2;0;78768
s06;5;120;1;3;2;1;78785
s06;5;120;1;3;0;0;78801
s06;5;120;1;3;2;0;79901
s06;5;120;1;3;1;1;79918
s06;5;120;1;3;2;1;79934
s06;5;120;1;3;0;1;79951
s06;5;120;1;3;1;0;84982
s06;5;120;1;3;2;0;85049
s06;5;120;1;3;1;1;85765
s06;5;120;1;3;0;0;87215
s06;5;120;1;3;1;0;87615
s06;5;120;1;3;1;1;88748
s06;5;120;1;3;2;1;88781
s06;5;120;1;3;0;1;88930
s06;5;120;1;3;1;0;89430
s06;5;120;1;3;0;0;89531
s06;5;120;1;3;2;0;89614
s06;5;120;1;3;1;1;91830
s06;5;120;1;3;0;1;91913
s06;5;120;1;3;2;1;91946
s06;5;120;1;3;1;0;93678
s06;5;120;1;3;0;0;93746
s06;5;120;1;3;2;0;93779
s06;5;120;1;3;1;1;95212
s06;5;120;1;3;2;1;95228
s06;5;120;1;3;0;1;95295
s06;5;120;1;3;0;0;96311
s06;5;120;1;3;2;0;97561
s06;5;120;1;3;1;0;99494
s06;5;120;1;3;2;1;99860
s06;5;120;1;3;1;1;99893
s06;5;120;1;3;0;1;99910
s06;5;120;1;3;1;0;102392
s06;5;120;1;3;2;0;102409
s06;5;120;1;3;0;0;102442
s06;5;120;1;3;1;1;103275
s06;5;120;1;3;2;1;103292
s06;5;120;1;3;0;1;103308
s06;5;120;1;3;1;0;105675
s06;5;120;1;3;2;0;105708
s06;5;120;1;3;0;0;105724
s06;5;120;1;3;1;1;107940
s06;5;120;1;3;2;1;107973
s06;5;120;1;3;0;1;107990
s06;5;120;1;3;1;0;110873
s06;5;120;1;3;2;0;110939
s06;5;120;1;3;0;0;110956
s06;5;120;1;3;1;1;111822
s06;5;120;1;3;2;1;111839
s06;5;120;1;3;0;1;111855
s06;5;120;1;3;0;0;112955
s06;5;120;1;3;0;1;115604
s06;5;120;1;3;1;0;117353
s06;5;120;1;3;2;0;117403
s06;5;120;1;3;0;0;117420
s06;5;120;1;3;1;1;118370
s06;5;120;1;3;2;1;118386
s06;5;120;1;3;0;1;118403
s06;6;120;0;1;1;0;2083
s06;6;120;0;1;0;0;2249
s06;6;120;0;1;2;0;2283
s06;6;120;0;1;1;1;3265
s06;6;120;0;1;2;1;3282
s06;6;120;0;1;0;1;3315
s06;6;120;0;1;2;0;4415
s06;6;120;0;1;0;0;4448
s06;6;120;0;1;0;1;5514
s06;6;120;0;1;2;1;5548
s06;6;120;0;1;1;0;6031
s06;6;120;0;1;0;0;6631
s06;6;120;0;1;2;0;7831
s06;6;120;0;1;2;1;8280
s06;6;120;0;1;1;1;8313
s06;6;120;0;1;0;1;8347
s06;6;120;0;1;1;0;10346
s06;6;120;0;1;2;0;10413
s06;6;120;0;1;0;0;10529
s06;6;120;0;1;1;1;12145
s06;6;120;0;1;2;1;13212
s06;6;120;0;1;0;1;13345
s06;6;120;0;1;2;0;16211
s06;6;120;0;1;0;0;16260
s06;6;120;0;1;2;1;16744
s06;6;120;0;1;0;1;16777
s06;6;120;0;1;1;0;18343
s06;6;120;0;1;2;0;18393
s06;6;120;0;1;0;0;18460
s06;6;120;0;1;1;1;19793
s06;6;120;0;1;2;1;19809
s06;6;120;0;1;0;1;19826
s06;6;120;0;1;2;0;21342
s06;6;120;0;1;1;0;21376
s06;6;120;0;1;0;0;21442
s06;6;120;0;1;1;1;22225
s06;6;120;0;1;2;1;22259
s06;6;120;0;1;0;1;22275
s06;6;120;0;1;1;0;24241
s06;6;120;0;1;2;0;24258
s06;6;120;0;1;0;0;24324
s06;6;120;0;1;2;1;25674
s06;6;120;0;1;1;1;26940
s06;6;120;0;1;0;1;27123
s06;6;120;0;1;2;0;29888
s06;6;120;0;1;1;0;29922
s06;6;120;0;1;0;0;30022
s06;6;120;0;1;1;1;30888
s06;6;120;0;1;2;1;30922
s06;6;120;0;1;0;1;30938
s06;6;120;0;1;0;0;31838
s06;6;120;0;1;0;1;33421
s06;6;120;0;1;1;0;34237
s06;6;120;0;1;2;0;34270
s06;6;120;0;1;0;0;34371
s06;6;120;0;1;2;1;35653
s06;6;120;0;1;1;1;35686
s06;6;120;0;1;0;1;35719
s06;6;120;0;1;1;0;37003
s06;6;120;0;1;2;0;37036
s06;6;120;0;1;0;0;37119
s06;6;120;0;1;2;1;37769
s06;6;120;0;1;1;1;37786
s06;6;120;0;1;0;1;37802
s06;6;120;0;1;2;0;39285
s06;6;120;0;1;1;0;39318
s06;6;120;0;1;0;0;39352
s06;6;120;0;1;2;1;41018
s06;6;120;0;1;0;1;41401
s06;6;120;0;1;1;1;42034
s06;6;120;0;1;1;0;43100
s06;6;120;0;1;0;0;46083
s06;6;120;0;1;1;1;46133
s06;6;120;0;1;0;1;48082
s06;6;120;0;1;1;0;49014
s06;6;120;0;1;2;0;49065
s06;6;120;0;1;0;0;49098
s06;6;120;0;1;2;1;49864
s06;6;120;0;1;1;1;49882
s06;6;120;0;1;0;1;49915
s06;6;120;0;1;1;0;51597
s06;6;120;0;1;2;0;51631
s06;6;120;0;1;0;0;51664
s06;6;120;0;1;1;1;53146
s06;6;120;0;1;2;1;53163
s06;6;120;0;1;0;1;53179
s06;6;120;0;1;1;0;54396
s06;6;120;0;1;2;0;54529
s06;6;120;0;1;0;0;54546
s06;6;120;0;1;1;1;54979
s06;6;120;0;1;2;1;54996
s06;6;120;0;1;0;1;55012
s06;6;120;0;1;1;0;55829
s06;6;120;0;1;2;0;55845
s06;6;120;0;1;0;0;55895
s06;6;120;0;1;2;1;57061
s06;6;120;0;1;1;1;57095
s06;6;120;0;1;0;1;57112
s06;6;120;0;1;1;0;58511
s06;6;120;0;1;2;0;58545
s06;6;120;0;1;0;0;58611
s06;6;120;0;1;2;1;59227
s06;6;120;0;1;1;1;59244
s06;6;120;0;1;0;1;59260
s06;6;120;0;1;1;0;62809
s06;6;120;0;1;2;0;62859
s06;6;120;0;1;0;0;62943
s06;6;120;0;1;2;1;64692
s06;6;120;0;1;1;1;64709
s06;6;120;0;1;0;1;64759
s06;6;120;0;1;0;0;66191
s06;6;120;0;1;0;1;68557
s06;6;120;0;1;1;0;70773
s06;6;120;0;1;2;0;70806
s06;6;120;0;1;0;0;70856
s06;6;120;0;1;2;1;71340
s06;6;120;0;1;1;1;71373
s06;6;120;0;1;0;1;71425
s06;6;120;0;1;1;0;72555
s06;6;120;0;1;2;0;73089
s06;6;120;0;1;0;0;73106
s06;6;120;0;1;2;1;74006
s06;6;120;0;1;0;1;74488
s06;6;120;0;1;1;1;74622
s06;6;120;0;1;2;0;76071
s06;6;120;0;1;0;0;76139
s06;6;120;0;1;0;1;76771
s06;6;120;0;1;2;1;77171
s06;6;120;0;1;2;0;77687
s06;6;120;0;1;1;0;77737
s06;6;120;0;1;0;0;77803
s06;6;120;0;1;2;1;79520
s06;6;120;0;1;1;1;79537
s06;6;120;0;1;0;1;79570
s06;6;120;0;1;1;0;79820
s06;6;120;0;1;1;1;80136
s06;6;120;0;1;0;0;80286
s06;6;120;0;1;0;1;80603
s06;6;120;0;1;1;0;82419
s06;6;120;0;1;2;0;82452
s06;6;120;0;1;0;0;82468
s06;6;120;0;1;2;1;83169
s06;6;120;0;1;1;1;83185
s06;6;120;0;1;0;1;83202
s06;6;120;0;1;1;0;84818
s06;6;120;0;1;0;0;84851
s06;6;120;0;1;2;0;84885
s06;6;120;0;1;2;1;85834
s06;6;120;0;1;1;1;85850
s06;6;120;0;1;0;1;85901
s06;6;120;0;1;1;0;86850
s06;6;120;0;1;2;0;86867
s06;6;120;0;1;0;0;86884
s06;6;120;0;1;1;1;87317
s06;6;120;0;1;2;1;87334
s06;6;120;0;1;0;1;87350
s06;6;120;0;1;2;0;93031
s06;6;120;0;1;1;0;93082
s06;6;120;0;1;0;0;93298
s06;6;120;0;1;1;1;94097
s06;6;120;0;1;2;1;94114
s06;6;120;0;1;0;1;94165
s06;6;120;0;1;1;0;95697
s06;6;120;0;1;2;0;95730
s06;6;120;0;1;0;0;95831
s06;6;120;0;1;1;1;97080
s06;6;120;0;1;2;1;97113
s06;6;120;0;1;0;1;97130
s06;6;120;0;1;1;0;98047
s06;6;120;0;1;2;0;98080
s06;6;120;0;1;0;0;98179
s06;6;120;0;1;2;1;99079
s06;6;120;0;1;1;1;99095
s06;6;120;0;1;0;1;99146
s06;6;120;0;1;0;0;99979
s06;6;120;0;1;1;0;100112
s06;6;120;0;1;2;0;100262
s06;6;120;0;1;2;1;100695
s06;6;120;0;1;1;1;100745
s06;6;120;0;1;0;1;100862
s06;6;120;0;1;2;0;104510
s06;6;120;0;1;1;0;104910
s06;6;120;0;1;2;1;105610
s06;6;120;0;1;1;1;105660
s06;6;120;0;1;0;0;106760
s06;6;120;0;1;0;1;107276
s06;6;120;0;1;1;0;110158
s06;6;120;0;1;2;0;110408
s06;6;120;0;1;0;0;110425
s06;6;120;0;1;1;1;111108
s06;6;120;0;1;2;1;111208
s06;6;120;0;1;0;1;111291
s06;6;120;0;1;0;0;114356
s06;6;120;0;1;0;1;115290
s06;6;120;0;1;1;0;116340
s06;6;120;0;1;2;0;116373
s06;6;120;0;1;0;0;116456
s06;6;120;0;1;1;1;117039
s06;6;120;0;1;2;1;117055
s06;6;120;0;1;0;1;117089
s06;6;120;0;1;1;0;117972
s06;6;120;0;1;1;1;118289
s06;7;120;1;1;0;0;5465
s06;7;120;1;1;1;0;7113
s06;7;120;1;1;1;1;7647
s06;7;120;1;1;0;1;7680
s06;7;120;1;1;2;0;8613
s06;7;120;1;1;1;0;8847
s06;7;120;1;1;0;0;9230
s06;7;120;1;1;2;1;9713
s06;7;120;1;1;1;1;9730
s06;7;120;1;1;0;1;9763
s06;7;120;1;1;1;0;11063
s06;7;120;1;1;2;0;11112
s06;7;120;1;1;0;0;11129
s06;7;120;1;1;2;1;11679
s06;7;120;1;1;1;1;11695
s06;7;120;1;1;0;1;11712
s06;7;120;1;1;2;0;12828
s06;7;120;1;1;0;0;12861
s06;7;120;1;1;1;0;12878
s06;7;120;1;1;1;1;13678
s06;7;120;1;1;2;1;13694
s06;7;120;1;1;0;1;13711
s06;7;120;1;1;2;0;14860
s06;7;120;1;1;2;1;15261
s06;7;120;1;1;1;0;18210
s06;7;120;1;1;0;0;18243
s06;7;120;1;1;2;0;18260
s06;7;120;1;1;1;1;19259
s06;7;120;1;1;2;1;19276
s06;7;120;1;1;0;1;19326
s06;7;120;1;1;2;0;21908
s06;7;120;1;1;2;1;23358
s06;7;120;1;1;0;0;24157
s06;7;120;1;1;1;0;25457
s06;7;120;1;1;1;1;25957
s06;7;120;1;1;0;1;25990
s06;7;120;1;1;1;0;26989
s06;7;120;1;1;2;0;27373
s06;7;120;1;1;0;0;27506
s06;7;120;1;1;2;1;28039
s06;7;120;1;1;1;1;28056
s06;7;120;1;1;0;1;28089
s06;7;120;1;1;2;0;29306
s06;7;120;1;1;1;0;29339
s06;7;120;1;1;0;0;29422
